accepted_taxon_key,order_name,family_name,genus_name,species_name_provided,authority_name_provided,search_species_name,gbif_species_name,confidence,status,match_type,rank,source
1981311,Lepidoptera,Geometridae,Nemoria,Nemoria duniae,,Nemoria duniae,Nemoria duniae,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1981296,Lepidoptera,Geometridae,Nemoria,Nemoria elbae,,Nemoria elbae,Nemoria elbae,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1981270,Lepidoptera,Geometridae,Nemoria,Nemoria epaphras,,Nemoria epaphras,Nemoria epaphras,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1981256,Lepidoptera,Geometridae,Nemoria,Nemoria erina,,Nemoria erina,Nemoria erina,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1981212,Lepidoptera,Geometridae,Nemoria,Nemoria eugeniae,,Nemoria eugeniae,Nemoria eugeniae,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1981166,Lepidoptera,Geometridae,Nemoria,Nemoria florae,,Nemoria florae,Nemoria florae,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1981320,Lepidoptera,Geometridae,Nemoria,Nemoria franciscae,,Nemoria franciscae,Nemoria franciscae,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1981307,Lepidoptera,Geometridae,Nemoria,Nemoria gerardinae,,Nemoria gerardinae,Nemoria gerardinae,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1981294,Lepidoptera,Geometridae,Nemoria,Nemoria gladysae,,Nemoria gladysae,Nemoria gladysae,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1981224,Lepidoptera,Geometridae,Nemoria,Nemoria hazelae,,Nemoria hazelae,Nemoria hazelae,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1981292,Lepidoptera,Geometridae,Nemoria,Nemoria interlucens,,Nemoria interlucens,Nemoria interlucens,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1981264,Lepidoptera,Geometridae,Nemoria,Nemoria isabelae,,Nemoria isabelae,Nemoria isabelae,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1981236,Lepidoptera,Geometridae,Nemoria,Nemoria karlae,,Nemoria karlae,Nemoria karlae,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Nemoria lorenaea,,Nemoria lorenaea,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
1981233,Lepidoptera,Geometridae,Nemoria,Nemoria marianellae,,Nemoria marianellae,Nemoria marianellae,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1981218,Lepidoptera,Geometridae,Nemoria,Nemoria marielosae,,Nemoria marielosae,Nemoria marielosae,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1981143,Lepidoptera,Geometridae,Nemoria,Nemoria nympharia,,Nemoria nympharia,Nemoria nympharia,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1981227,Lepidoptera,Geometridae,Nemoria,Nemoria ozalea,,Nemoria ozalea,Nemoria ozalea,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1981213,Lepidoptera,Geometridae,Nemoria,Nemoria pacificaria,,Nemoria pacificaria,Nemoria pacificaria,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1981183,Lepidoptera,Geometridae,Nemoria,Nemoria parcipuncta,,Nemoria parcipuncta,Nemoria parcipuncta,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1981308,Lepidoptera,Geometridae,Nemoria,Nemoria pescadora,,Nemoria pescadora,Nemoria pescadora,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1981240,Lepidoptera,Geometridae,Nemoria,Nemoria priscillae,,Nemoria priscillae,Nemoria priscillae,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1981149,Lepidoptera,Geometridae,Nemoria,Nemoria punctilinea,,Nemoria punctilinea,Nemoria punctilinea,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1981318,Lepidoptera,Geometridae,Nemoria,Nemoria rectilinea,,Nemoria rectilinea,Nemoria rectilinea,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1981293,Lepidoptera,Geometridae,Nemoria,Nemoria remota,,Nemoria remota,Nemoria remota,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1981265,Lepidoptera,Geometridae,Nemoria,Nemoria rosae,,Nemoria rosae,Nemoria rosae,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1981192,Lepidoptera,Geometridae,Nemoria,Nemoria sarukhani,,Nemoria sarukhani,Nemoria sarukhani,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1981177,Lepidoptera,Geometridae,Nemoria,Nemoria saryae,,Nemoria saryae,Nemoria saryae,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1981147,Lepidoptera,Geometridae,Nemoria,Nemoria scriptaria,,Nemoria scriptaria,Nemoria scriptaria,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1981301,Lepidoptera,Geometridae,Nemoria,Nemoria strigaria,,Nemoria strigaria,Nemoria strigaria,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1981200,Lepidoptera,Geometridae,Nemoria,Nemoria tickelli,,Nemoria tickelli,Nemoria tickelli,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1981171,Lepidoptera,Geometridae,Nemoria,Nemoria toxeres,,Nemoria toxeres,Nemoria toxeres,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1981298,Lepidoptera,Geometridae,Nemoria,Nemoria tutala,,Nemoria tutala,Nemoria tutala,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1981198,Lepidoptera,Geometridae,Nemoria,Nemoria venezuelae,,Nemoria venezuelae,Nemoria venezuelae,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1981168,Lepidoptera,Geometridae,Nemoria,Nemoria vermiculata,,Nemoria vermiculata,Nemoria vermiculata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1981322,Lepidoptera,Geometridae,Nemoria,Nemoria vinocincta,,Nemoria vinocincta,Nemoria vinocincta,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1981269,Lepidoptera,Geometridae,Nemoria,Nemoria winniae,,Nemoria winniae,Nemoria winniae,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1985041,Lepidoptera,Geometridae,Phrudocentra,Phrudocentra albiceps,,Phrudocentra albiceps,Phrudocentra albiceps,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1985032,Lepidoptera,Geometridae,Phrudocentra,Phrudocentra albicoronata,,Phrudocentra albicoronata,Phrudocentra albicoronata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
11632506,Lepidoptera,Geometridae,Phrudocentra,Phrudocentra assa,,Phrudocentra assa,Phrudocentra assa,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1985018,Lepidoptera,Geometridae,Phrudocentra,Phrudocentra janeira,,Phrudocentra janeira,Phrudocentra janeira,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1985021,Lepidoptera,Geometridae,Phrudocentra,Phrudocentra mitigata,,Phrudocentra mitigata,Phrudocentra mitigata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1985013,Lepidoptera,Geometridae,Phrudocentra,Phrudocentra neis,,Phrudocentra neis,Phrudocentra neis,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1985016,Lepidoptera,Geometridae,Phrudocentra,Phrudocentra opaca,,Phrudocentra opaca,Phrudocentra opaca,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1985054,Lepidoptera,Geometridae,Phrudocentra,Phrudocentra pupillata,,Phrudocentra pupillata,Phrudocentra pupillata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1985006,Lepidoptera,Geometridae,Phrudocentra,Phrudocentra trimaculata,,Phrudocentra trimaculata,Phrudocentra trimaculata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1985026,Lepidoptera,Geometridae,Phrudocentra,Phrudocentra vivida,,Phrudocentra vivida,Phrudocentra vivida,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Prohydata busa,,Prohydata busa,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
7817853,Lepidoptera,Geometridae,Pyrochlora,Pyrochlora motilonia,,Pyrochlora motilonia,Pyrochlora motilonia,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1977209,Lepidoptera,Geometridae,Pyrochlora,Pyrochlora rhanis,,Pyrochlora rhanis,Pyrochlora rhanis,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1985647,Lepidoptera,Geometridae,Rhodochlora,Rhodochlora brunneipalpis,,Rhodochlora brunneipalpis,Rhodochlora brunneipalpis,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1985648,Lepidoptera,Geometridae,Rhodochlora,Rhodochlora exquisita,,Rhodochlora exquisita,Rhodochlora exquisita,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1985631,Lepidoptera,Geometridae,Rhodochlora,Rhodochlora rothschildi,,Rhodochlora rothschildi,Rhodochlora rothschildi,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1987323,Lepidoptera,Geometridae,Tachychlora,Tachychlora amilletes,,Tachychlora amilletes,Tachychlora amilletes,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1987319,Lepidoptera,Geometridae,Tachychlora,Tachychlora flavidisca,,Tachychlora flavidisca,Tachychlora flavidisca,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1988840,Lepidoptera,Geometridae,Thrasychlora,Thrasychlora minor,,Thrasychlora minor,Thrasychlora minor,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1962086,Lepidoptera,Geometridae,Synchlora,Synchlora astraeoides,,Synchlora astraeoides,Synchlora astraeoides,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1962103,Lepidoptera,Geometridae,Synchlora,Synchlora concinnaria,,Synchlora concinnaria,Synchlora concinnaria,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1962090,Lepidoptera,Geometridae,Synchlora,Synchlora cupedinaria,,Synchlora cupedinaria,Synchlora cupedinaria,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1962106,Lepidoptera,Geometridae,Synchlora,Synchlora decorata,,Synchlora decorata,Synchlora decorata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1962082,Lepidoptera,Geometridae,Synchlora,Synchlora dependens,,Synchlora dependens,Synchlora dependens,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
10650351,Lepidoptera,Geometridae,Synchlora,Synchlora expulsata,,Synchlora expulsata,Synchlora expulsata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1962051,Lepidoptera,Geometridae,Synchlora,Synchlora frondaria,,Synchlora frondaria,Synchlora frondaria,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1962118,Lepidoptera,Geometridae,Synchlora,Synchlora gerularia,,Synchlora gerularia,Synchlora gerularia,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1962084,Lepidoptera,Geometridae,Synchlora,Synchlora indecora,,Synchlora indecora,Synchlora indecora,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1962053,Lepidoptera,Geometridae,Synchlora,Synchlora magnaria,,Synchlora magnaria,Synchlora magnaria,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1962120,Lepidoptera,Geometridae,Synchlora,Synchlora pulchrifimbria,,Synchlora pulchrifimbria,Synchlora pulchrifimbria,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1962049,Lepidoptera,Geometridae,Synchlora,Synchlora tenuimargo,,Synchlora tenuimargo,Synchlora tenuimargo,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5144494,Lepidoptera,Geometridae,Oligopleura,Oligopleura aulaeata,,Oligopleura aulaeata,Oligopleura aulaeata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5144490,Lepidoptera,Geometridae,Oligopleura,Oligopleura malachitaria,,Oligopleura malachitaria,Oligopleura malachitaria,98,ACCEPTED,EXACT,SPECIES,London19Oct2023
1978966,Lepidoptera,Geometridae,Rhinura,Rhinura populonia,,Rhinura populonia,Rhinura populonia,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1975514,Lepidoptera,Geometridae,Rhopalodes,Rhopalodes uniformis,,Rhopalodes uniformis,Rhopalodes uniformis,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1981092,Lepidoptera,Geometridae,Trotocalpe,Trotocalpe albilunata,,Trotocalpe albilunata,Trotocalpe albilunata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989682,Lepidoptera,Geometridae,Eois,Eois amarillada,,Eois amarillada,Eois amarillada,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989624,Lepidoptera,Geometridae,Eois,Eois antiopata,,Eois antiopata,Eois antiopata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989894,Lepidoptera,Geometridae,Eois,Eois apyraria,,Eois apyraria,Eois apyraria,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989830,Lepidoptera,Geometridae,Eois,Eois azafranata,,Eois azafranata,Eois azafranata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989792,Lepidoptera,Geometridae,Eois,Eois basaliata,,Eois basaliata,Eois basaliata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989836,Lepidoptera,Geometridae,Eois,Eois bermellada,,Eois bermellada,Eois cobardata,99,SYNONYM,EXACT,SPECIES,London19Oct2023
1989714,Lepidoptera,Geometridae,Eois,Eois binaria,,Eois binaria,Eois binaria,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Eois BioLep5773,,Eois BioLep5773,NotAvail,99,NotAvail,NONE,NotAvail,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Eois BioLep731,,Eois BioLep731,NotAvail,99,NotAvail,NONE,NotAvail,London19Oct2023
1989612,Lepidoptera,Geometridae,Eois,Eois borrata,,Eois borrata,Eois borrata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989850,Lepidoptera,Geometridae,Eois,Eois brunneicosta,,Eois brunneicosta,Eois brunneicosta,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989838,Lepidoptera,Geometridae,Eois,Eois burla,,Eois burla,Eois burla,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989827,Lepidoptera,Geometridae,Eois,Eois camptographata,,Eois camptographata,Eois camptographata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989789,Lepidoptera,Geometridae,Eois,Eois cancellata,,Eois cancellata,Eois cancellata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
10278607,Lepidoptera,Geometridae,Eois,Eois carnana,,Eois carnana,Eois carnana,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989734,Lepidoptera,Geometridae,Eois,Eois cassandra,,Eois cassandra,Eois cassandra,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989710,Lepidoptera,Geometridae,Eois,Eois catana,,Eois catana,Eois catana,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989687,Lepidoptera,Geometridae,Eois,Eois cedon,,Eois cedon,Eois cedon,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989701,Lepidoptera,Geometridae,Eois,Eois cellulata,,Eois cellulata,Eois cellulata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Eois cinyras,,Eois cinyras,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
1989860,Lepidoptera,Geometridae,Eois,Eois citriaria,,Eois citriaria,Eois citriaria,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989762,Lepidoptera,Geometridae,Eois,Eois concatenata,,Eois concatenata,Eois concatenata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989672,Lepidoptera,Geometridae,Eois,Eois crocina,,Eois crocina,Eois crocina,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989615,Lepidoptera,Geometridae,Eois,Eois deleta,,Eois deleta,Eois deleta,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989856,Lepidoptera,Geometridae,Eois,Eois dibapha,,Eois dibapha,Eois dibapha,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989844,Lepidoptera,Geometridae,Eois,Eois dione,,Eois dione,Eois dione,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989832,Lepidoptera,Geometridae,Eois,Eois dissensa,,Eois dissensa,Eois dissensa,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989793,Lepidoptera,Geometridae,Eois,Eois dorisaria,,Eois dorisaria,Eois dorisaria,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989781,Lepidoptera,Geometridae,Eois,Eois dryantis,,Eois dryantis,Eois dryantis,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989771,Lepidoptera,Geometridae,Eois,Eois dryope,,Eois dryope,Eois dryope,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989740,Lepidoptera,Geometridae,Eois,Eois elongata,,Eois elongata,Eois elongata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989680,Lepidoptera,Geometridae,Eois,Eois fasciata,,Eois fasciata,Eois fasciata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989689,Lepidoptera,Geometridae,Eois,Eois goodmani,,Eois goodmani,Eois goodmani,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989848,Lepidoptera,Geometridae,Eois,Eois guapa,,Eois guapa,Eois guapa,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989869,Lepidoptera,Geometridae,Eois,Eois insignata,,Eois insignata,Eois insignata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989834,Lepidoptera,Geometridae,Eois,Eois insueta,,Eois insueta,Eois insueta,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989795,Lepidoptera,Geometridae,Eois,Eois isabella,,Eois isabella,Eois isabella,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989782,Lepidoptera,Geometridae,Eois,Eois isographata,,Eois isographata,Eois isographata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989728,Lepidoptera,Geometridae,Eois,Eois lavinia,,Eois lavinia,Eois lavinia,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989780,Lepidoptera,Geometridae,Eois,Eois marcearia,,Eois marcearia,Eois marcearia,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989724,Lepidoptera,Geometridae,Eois,Eois margarita,,Eois margarita,Eois margarita,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989713,Lepidoptera,Geometridae,Eois,Eois mediogrisea,,Eois mediogrisea,Eois mediogrisea,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989655,Lepidoptera,Geometridae,Eois,Eois mexicaria,,Eois mexicaria,Eois mexicaria,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989611,Lepidoptera,Geometridae,Eois,Eois multilunata,,Eois multilunata,Eois multilunata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989891,Lepidoptera,Geometridae,Eois,Eois multistrigaria,,Eois multistrigaria,Eois multistrigaria,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989863,Lepidoptera,Geometridae,Eois,Eois myrrha,,Eois myrrha,Eois myrrha,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989826,Lepidoptera,Geometridae,Eois,Eois naias,,Eois naias,Eois naias,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989722,Lepidoptera,Geometridae,Eois,Eois nigrosticta,,Eois nigrosticta,Eois nigrosticta,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989675,Lepidoptera,Geometridae,Eois,Eois numida,,Eois numida,Eois numida,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989664,Lepidoptera,Geometridae,Eois,Eois nundina,,Eois nundina,Eois nundina,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989651,Lepidoptera,Geometridae,Eois,Eois nympha,,Eois nympha,Eois nympha,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989617,Lepidoptera,Geometridae,Eois,Eois obada,,Eois obada,Eois obada,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989859,Lepidoptera,Geometridae,Eois,Eois occia,,Eois occia,Eois occia,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989835,Lepidoptera,Geometridae,Eois,Eois olivacea,,Eois olivacea,Eois olivacea,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989784,Lepidoptera,Geometridae,Eois,Eois operbula,,Eois operbula,Eois operbula,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989683,Lepidoptera,Geometridae,Eois,Eois parva,,Eois parva,Eois parva,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989758,Lepidoptera,Geometridae,Eois,Eois plumbeofusa,,Eois plumbeofusa,Eois plumbeofusa,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989613,Lepidoptera,Geometridae,Eois,Eois restrictata,,Eois restrictata,Eois restrictata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989851,Lepidoptera,Geometridae,Eois,Eois rubicunda,,Eois rubicunda,Eois rubicunda,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989839,Lepidoptera,Geometridae,Eois,Eois russearia,,Eois russearia,Eois russearia,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989767,Lepidoptera,Geometridae,Eois,Eois saria,,Eois saria,Eois saria,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989732,Lepidoptera,Geometridae,Eois,Eois thetisaria,,Eois thetisaria,Eois thetisaria,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989709,Lepidoptera,Geometridae,Eois,Eois toporata,,Eois toporata,Eois toporata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989649,Lepidoptera,Geometridae,Eois,Eois undulosata,,Eois undulosata,Eois undulosata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989833,Lepidoptera,Geometridae,Eois,Eois xanthoperata,,Eois xanthoperata,Eois xanthoperata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989806,Lepidoptera,Geometridae,Eois,Eois zenobia,,Eois zenobia,Eois zenobia,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1989794,Lepidoptera,Geometridae,Eois,Eois zorra,,Eois zorra,Eois zorra,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1968653,Lepidoptera,Geometridae,Brabirodes,Brabirodes cerevia,,Brabirodes cerevia,Brabirodes cerevia,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Dyspteris brevitaria,,Dyspteris brevitaria,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
1961350,Lepidoptera,Geometridae,Dyspteris,Dyspteris subvariata,,Dyspteris subvariata,Dyspteris subvariata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1961352,Lepidoptera,Geometridae,Dyspteris,Dyspteris tenuivitta,,Dyspteris tenuivitta,Dyspteris tenuivitta,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1961335,Lepidoptera,Geometridae,Dyspteris,Dyspteris trifilaria,,Dyspteris trifilaria,Dyspteris trifilaria,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1961354,Lepidoptera,Geometridae,Dyspteris,Dyspteris vecinaria,,Dyspteris vecinaria,Dyspteris vecinaria,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1975489,Lepidoptera,Geometridae,Dasciopteryx,Dasciopteryx aristophilides,,Dasciopteryx aristophilides,Dasciopteryx aristophilides,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1975490,Lepidoptera,Geometridae,Dasciopteryx,Dasciopteryx polymenes,,Dasciopteryx polymenes,Dasciopteryx polymenes,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1978261,Lepidoptera,Geometridae,Hagnagora,Hagnagora anicata,,Hagnagora anicata,Hagnagora anicata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1978262,Lepidoptera,Geometridae,Hagnagora,Hagnagora clustimena,,Hagnagora clustimena,Hagnagora clustimena,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
9194526,Lepidoptera,Geometridae,Hagnagora,Hagnagora elianne,,Hagnagora elianne,Hagnagora elianne,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1978255,Lepidoptera,Geometridae,Hagnagora,Hagnagora ephestris,,Hagnagora ephestris,Hagnagora ephestris,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1978255,Lepidoptera,Geometridae,Hagnagora,Hagnagora luteoradiata,,Hagnagora luteoradiata,Hagnagora ephestris,99,SYNONYM,EXACT,SPECIES,London19Oct2023
9466189,Lepidoptera,Geometridae,Hagnagora,Hagnagora marionae,,Hagnagora marionae,Hagnagora marionae,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
9103887,Lepidoptera,Geometridae,Hagnagora,Hagnagora mirandahenrichae,,Hagnagora mirandahenrichae,Hagnagora mirandahenrichae,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1978258,Lepidoptera,Geometridae,Hagnagora,Hagnagora mortipax,,Hagnagora mortipax,Hagnagora mortipax,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
8945202,Lepidoptera,Geometridae,Hagnagora,Hagnagora unnia,,Hagnagora unnia,Hagnagora unnia,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1972948,Lepidoptera,Geometridae,Spargania,Spargania augustaria,,Spargania augustaria,Spargania augustaria,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1972987,Lepidoptera,Geometridae,Spargania,Spargania cultata,,Spargania cultata,Spargania cultata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1972949,Lepidoptera,Geometridae,Spargania,Spargania cyllene,,Spargania cyllene,Spargania cyllene,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1972910,Lepidoptera,Geometridae,Spargania,Spargania daphne,,Spargania daphne,Spargania daphne,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1972965,Lepidoptera,Geometridae,Spargania,Spargania myrtusaria,,Spargania myrtusaria,Spargania myrtusaria,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1972982,Lepidoptera,Geometridae,Spargania,Spargania privernaria,,Spargania privernaria,Spargania privernaria,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1972947,Lepidoptera,Geometridae,Spargania,Spargania subcuprea,,Spargania subcuprea,Spargania subcuprea,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1965135,Lepidoptera,Geometridae,Euphyia,Euphyia albipennis,,Euphyia albipennis,Euphyia albipennis,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1965439,Lepidoptera,Geometridae,Euphyia,Euphyia avolaria,,Euphyia avolaria,Euphyia avolaria,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1965167,Lepidoptera,Geometridae,Euphyia,Euphyia cinerascens,,Euphyia cinerascens,Euphyia cinerascens,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1965136,Lepidoptera,Geometridae,Euphyia,Euphyia circumcidata,,Euphyia circumcidata,Euphyia circumcidata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1965557,Lepidoptera,Geometridae,Euphyia,Euphyia colonaria,,Euphyia colonaria,Euphyia colonaria,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1965364,Lepidoptera,Geometridae,Euphyia,Euphyia crispa,,Euphyia crispa,Euphyia crispa,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
