Family,Genus,Species,Subspecies,species_name_provided,authority_name_provided
Nymphalidae,Eunica,volumna,venusia,Eunica volumna,
Nymphalidae,Myscelia,cyaniris,cyaniris,Myscelia cyaniris,
Nymphalidae,Myscelia,ethusa,pattenia,Myscelia ethusa,
Nymphalidae,Myscelia,leucocyana,smalli,Myscelia leucocyana,
Nymphalidae,Nessaea,aglaura,aglaura,Nessaea aglaura,
Nymphalidae,Epiphile,adrasta,adrasta,Epiphile adrasta,
Nymphalidae,Epiphile,eriopis,devriesi,Epiphile eriopis,
Nymphalidae,Epiphile,grandis,,Epiphile grandis,
Nymphalidae,Epiphile,iblis,plusios,Epiphile iblis,
Nymphalidae,Nica,flavilla,canthara,Nica flavilla,
Nymphalidae,Pyrrhogyra,crameri,,Pyrrhogyra crameri,
Nymphalidae,Pyrrhogyra,edocla,edocla,Pyrrhogyra edocla,
Nymphalidae,Pyrrhogyra,neaerea,hypsenor,Pyrrhogyra neaerea,
Nymphalidae,Pyrrhogyra,otolais,otolais,Pyrrhogyra otolais,
Nymphalidae,Temenis,laothoe,hondurensis,Temenis laothoe,
Nymphalidae,Temenis,pulchra,,Temenis pulchra,
Nymphalidae,Dynamine,agacles,core,Dynamine agacles,
Nymphalidae,Dynamine,artemisia,glauce,Dynamine artemisia,
Nymphalidae,Dynamine,ate,,Dynamine ate,
Nymphalidae,Dynamine,chryseis,,Dynamine chryseis,
Nymphalidae,Dynamine,colombiana,,Dynamine colombiana,
Nymphalidae,Dynamine,dyonis,,Dynamine dyonis,
Nymphalidae,Dynamine,hecuba,,Dynamine hecuba,
Nymphalidae,Dynamine,paulina,thalassina,Dynamine paulina,
Nymphalidae,Dynamine,postverta,mexicana,Dynamine postverta,
Nymphalidae,Dynamine,sosthenes,sosthenes,Dynamine sosthenes,
Nymphalidae,Dynamine,theseus,,Dynamine theseus,
Nymphalidae,Dynamine,vicaria,gilloti,Dynamine vicaria,
Nymphalidae,Anaea,aidea,,Anaea aidea,
Nymphalidae,Anaea,andria,,Anaea andria,
Nymphalidae,Consul,electra,electra,Consul electra,
Nymphalidae,Consul,fabius,cecrops,Consul fabius,
Nymphalidae,Consul,panariste,jansoni,Consul panariste,
Nymphalidae,Fountainea,eurypyle,confusa,Fountainea eurypyle,
Nymphalidae,Fountainea,glycerium,glycerium,Fountainea glycerium,
Nymphalidae,Fountainea,halice,chrysophana,Fountainea halice,
Nymphalidae,Fountainea,nobilis,peralta,Fountainea nobilis,
Nymphalidae,Fountainea,ryphea,ryphea,Fountainea ryphea,
Nymphalidae,Hypna,clytemnestra,negra,Hypna clytemnestra,
Nymphalidae,Memphis,ambrosia,ambrosia,Memphis ambrosia,
Nymphalidae,Memphis,anna,elina,Memphis anna,
Nymphalidae,Memphis,arginussa,eubaena,Memphis arginussa,
Nymphalidae,Memphis,artacaena,,Memphis artacaena,
Nymphalidae,Memphis,aulica,,Memphis aulica,
Nymphalidae,Memphis,aureola,,Memphis aureola,
Nymphalidae,Memphis,beatrix,,Memphis beatrix,
Nymphalidae,Memphis,cleomestra,ada,Memphis cleomestra,
Nymphalidae,Memphis,dia,dia,Memphis dia,
Nymphalidae,Memphis,elara,,Memphis elara,
Nymphalidae,Memphis,forreri,,Memphis forreri,
Nymphalidae,Memphis,glauce,centralis,Memphis glauce,
Nymphalidae,Memphis,laura,balboa,Memphis laura,
Nymphalidae,Memphis,lyceus,,Memphis lyceus,
Nymphalidae,Memphis,marylena,,Memphis marylena,
Nymphalidae,Memphis,mora,orthesia,Memphis mora,
Nymphalidae,Memphis,moruus,boisduvali,Memphis moruus,
Nymphalidae,Memphis,nenia,,Memphis nenia,
Nymphalidae,Memphis,niedhoeferi,,Memphis niedhoeferi,
Nymphalidae,Memphis,oenomais,,Memphis oenomais,
Nymphalidae,Memphis,perenna,lankesteri,Memphis perenna,
Nymphalidae,Memphis,philumena,indigotica,Memphis philumena,
Nymphalidae,Memphis,pithyusa,pithyusa,Memphis pithyusa,
Nymphalidae,Memphis,proserpina,,Memphis proserpina,
Nymphalidae,Memphis,xenocles,carolina,Memphis xenocles,
Nymphalidae,Phantos,callidryas,,Phantos callidryas,
Nymphalidae,Siderone,galanthis,,Siderone galanthis,
Nymphalidae,Siderone,syntyche,,Siderone syntyche,
Nymphalidae,Zaretis,crawfordhilli,,Zaretis crawfordhilli,
Nymphalidae,Zaretis,elianahenrichae,,Zaretis elianahenrichae,
Nymphalidae,Zaretis,ellops,,Zaretis ellops,
Nymphalidae,Zaretis,isidora,,Zaretis isidora,
Nymphalidae,Zaretis,itys,,Zaretis itys,
Nymphalidae,Zaretis,mirandahenrichae,,Zaretis mirandahenrichae,
Nymphalidae,Agrias,aedon,rodriguezi,Agrias aedon,
Nymphalidae,Agrias,amydon,philatelica,Agrias amydon,
Nymphalidae,Agrias,amydon,smalli,Agrias amydon,
Nymphalidae,Archaeoprepona,amphimachus,amphiktion,Archaeoprepona amphimachus,
Nymphalidae,Archaeoprepona,camilla,camilla,Archaeoprepona camilla,
Nymphalidae,Archaeoprepona,demophon,centralis,Archaeoprepona demophon,
Nymphalidae,Archaeoprepona,demophoon,gulina,Archaeoprepona demophoon,
Nymphalidae,Archaeoprepona,meander,megabates,Archaeoprepona meander,
Nymphalidae,Archaeoprepona,phaedra,phaedra,Archaeoprepona phaedra,
Nymphalidae,Prepona,deiphile,lygia,Prepona deiphile,
Nymphalidae,Prepona,dexamenus,medinai,Prepona dexamenus,
Nymphalidae,Prepona,gnorima,gnorima,Prepona gnorima,
Nymphalidae,Prepona,omphale,octavia,Prepona omphale,
Nymphalidae,Marpesia,berania,fruhstorferi,Marpesia berania,
Nymphalidae,Marpesia,chiron,,Marpesia chiron,
Nymphalidae,Marpesia,furcula,,Marpesia furcula,
Nymphalidae,Marpesia,livius,alcibiades,Marpesia livius,
Nymphalidae,Marpesia,marcella,valetta,Marpesia marcella,
Nymphalidae,Marpesia,merops,,Marpesia merops,
Nymphalidae,Marpesia,petreus,,Marpesia petreus,
Nymphalidae,Marpesia,zerynthia,dentigera,Marpesia zerynthia,
Nymphalidae,Anetia,thirza,insignis,Anetia thirza,
Nymphalidae,Danaus,eresimus,montezuma,Danaus eresimus,
Nymphalidae,Danaus,gilippus,thersippus,Danaus gilippus,
Nymphalidae,Danaus,plexippus,,Danaus plexippus,
Nymphalidae,Lycorea,halia,atergatis,Lycorea halia,
Nymphalidae,Lycorea,ilione,albescens,Lycorea ilione,
Nymphalidae,Aeria,eurimedia,,Aeria eurimedia,
Nymphalidae,Callithomia,hezia,,Callithomia hezia,
Nymphalidae,Callithomia,hydra,megaleas,Callithomia hydra,
Nymphalidae,Ceratinia,tutia,dorilla,Ceratinia tutia,
Nymphalidae,Dircenna,dero,euchytma,Dircenna dero,
Nymphalidae,Dircenna,jemina,chiriquensis,Dircenna jemina,
Nymphalidae,Dircenna,klugii,,Dircenna klugii,
Nymphalidae,Dircenna,olyras,relata,Dircenna olyras,
Nymphalidae,Episcada,salvinia,opleri,Episcada salvinia,
Nymphalidae,Eutresis,dilucida,,Eutresis dilucida,
Nymphalidae,Eutresis,hypereia,theope,Eutresis hypereia,
Nymphalidae,Godyris,nero,,Godyris nero,
Nymphalidae,Godyris,zavaleta,caesiopicta,Godyris zavaleta,
Nymphalidae,Godyris,zavaleta,zygia,Godyris zavaleta,
Nymphalidae,Greta,andromica,lyra,Greta andromica,
Nymphalidae,Greta,annette,championi,Greta annette,
Nymphalidae,Greta,morgane,oto,Greta morgane,
Nymphalidae,Heterosais,edessa,,Heterosais edessa,
Nymphalidae,Heterosais,giulia,cadra,Heterosais giulia,
Nymphalidae,Hyalyris,excelsa,decumana,Hyalyris excelsa,
Nymphalidae,Hypoleria,lavinia,rhene,Hypoleria lavinia,
Nymphalidae,Hypomenitis,gabiglooris,,Hypomenitis gabiglooris,
Nymphalidae,Hypomenitis,polissena,umbrana,Hypomenitis polissena,
Nymphalidae,Hyposcada,virginiana,evanides,Hyposcada virginiana,
Nymphalidae,Hypothyris,euclea,valora,Hypothyris euclea,
Nymphalidae,Hypothyris,lycaste,callispila,Hypothyris lycaste,
Nymphalidae,Ithomia,celemia,plaginota,Ithomia celemia,
Nymphalidae,Ithomia,diasia,hippocrenis,Ithomia diasia,
Nymphalidae,Ithomia,heraldica,,Ithomia heraldica,
Nymphalidae,Ithomia,hyala,,Ithomia hyala,
Nymphalidae,Ithomia,jucunda,bolivari,Ithomia jucunda,
Nymphalidae,Ithomia,patilla,,Ithomia patilla,
Nymphalidae,Ithomia,terra,vulcana,Ithomia terra,
Nymphalidae,Ithomia,xenos,xenos,Ithomia xenos,
Nymphalidae,Mechanitis,lysimnia,labotas,Mechanitis lysimnia,
Nymphalidae,Mechanitis,menapis,saturata,Mechanitis menapis,
Nymphalidae,Mechanitis,polymnia,isthmia,Mechanitis polymnia,
Nymphalidae,Melinaea,lilis,imitata,Melinaea lilis,
Nymphalidae,Melinaea,scylax,,Melinaea scylax,
Nymphalidae,Napeogenes,cranto,paedaretus,Napeogenes cranto,
Nymphalidae,Napeogenes,peridia,hemisticta,Napeogenes peridia,
Nymphalidae,Napeogenes,tolosa,amara,Napeogenes tolosa,
Nymphalidae,Oleria,paula,paula,Oleria paula,
Nymphalidae,Oleria,rubescens,,Oleria rubescens,
Nymphalidae,Oleria,vicina,,Oleria vicina,
Nymphalidae,Oleria,zelica,pagasa,Oleria zelica,
Nymphalidae,Olyras,crathis,staudingeri,Olyras crathis,
Nymphalidae,Olyras,insignis,insignis,Olyras insignis,
Nymphalidae,Pseudoscada,pusio,,Pseudoscada pusio,
Nymphalidae,Pteronymia,aletta,agalla,Pteronymia aletta,
Nymphalidae,Pteronymia,artena,,Pteronymia artena,
Nymphalidae,Pteronymia,cotytto,,Pteronymia cotytto,
Nymphalidae,Pteronymia,donella,donata,Pteronymia donella,
Nymphalidae,Pteronymia,fulvimargo,,Pteronymia fulvimargo,
Nymphalidae,Pteronymia,fumida,fumida,Pteronymia fumida,
Nymphalidae,Pteronymia,hara,hara,Pteronymia hara,
Nymphalidae,Pteronymia,latilla,fulvescens,Pteronymia latilla,
Nymphalidae,Pteronymia,lonera,,Pteronymia lonera,
Nymphalidae,Pteronymia,parva,,Pteronymia parva,
Nymphalidae,Pteronymia,picta,notilla,Pteronymia picta,
Nymphalidae,Pteronymia,simplex,simplex,Pteronymia simplex,
Nymphalidae,Scada,zibia,xanthina,Scada zibia,
Nymphalidae,Thyridia,psidii,melantho,Thyridia psidii,
Nymphalidae,Tithorea,harmonia,helicaon,Tithorea harmonia,
Nymphalidae,Tithorea,tarricina,pinthias,Tithorea tarricina,
Nymphalidae,Actinote,anteas,,Actinote anteas,
Nymphalidae,Actinote,guatemalena,,Actinote guatemalena,
Nymphalidae,Actinote,lapitha,lapitha,Actinote lapitha,
Nymphalidae,Actinote,melampeplos,,Actinote melampeplos,
Nymphalidae,Altinote,ozomene,nox,Altinote ozomene,
Nymphalidae,Euptoieta,claudia,,Euptoieta claudia,
Nymphalidae,Euptoieta,hegesia,meridiana,Euptoieta hegesia,
Nymphalidae,Euptoieta,poasina,,Euptoieta poasina,
Nymphalidae,Dione,incarnata,incarnata,Dione incarnata,
Nymphalidae,Dione,juno,huascuma,Dione juno,
Nymphalidae,Dione,moneta,poeyii,Dione moneta,
Nymphalidae,Dryadula,phaetusa,,Dryadula phaetusa,
Nymphalidae,Dryas,julia,moderata,Dryas julia,
Nymphalidae,Eueides,aliphera,gracilis,Eueides aliphera,
Nymphalidae,Eueides,isabella,eva,Eueides isabella,
Nymphalidae,Eueides,lineata,,Eueides lineata,
Nymphalidae,Eueides,lybia,lybioides,Eueides lybia,
Nymphalidae,Eueides,olympia,,Eueides olympia,
Nymphalidae,Eueides,procula,vulgiformis,Eueides procula,
Nymphalidae,Eueides,vibilia,vialis,Eueides vibilia,
Nymphalidae,Heliconius,charithonia,vazquezae,Heliconius charithonia,
Nymphalidae,Heliconius,clysonimus,montanus,Heliconius clysonimus,
Nymphalidae,Heliconius,cydno,chioneus,Heliconius cydno,
Nymphalidae,Heliconius,cydno,galanthus,Heliconius cydno,
Nymphalidae,Heliconius,doris,viridis,Heliconius doris,
Nymphalidae,Heliconius,eleuchia,eleuchia,Heliconius eleuchia,
Nymphalidae,Heliconius,erato,petiverana,Heliconius erato,
Nymphalidae,Heliconius,hecale,zuleika,Heliconius hecale,
Nymphalidae,Heliconius,hecalesia,formosus,Heliconius hecalesia,
Nymphalidae,Heliconius,hewitsoni,,Heliconius hewitsoni,
Nymphalidae,Heliconius,ismenius,clarescens,Heliconius ismenius,
Nymphalidae,Heliconius,ismenius,telchinia,Heliconius ismenius,
Nymphalidae,Heliconius,melpomene,rosina,Heliconius melpomene,
Nymphalidae,Heliconius,pachinus,,Heliconius pachinus,
Nymphalidae,Heliconius,sapho,leuce,Heliconius sapho,
Nymphalidae,Heliconius,sara,fulgidus,Heliconius sara,
Nymphalidae,Heliconius,sara,theudela,Heliconius sara,
Nymphalidae,Philaethria,diatonica,,Philaethria diatonica,
Nymphalidae,Libytheana,carinenta,mexicana,Libytheana carinenta,
Nymphalidae,Adelpha,attica,attica,Adelpha attica,
Nymphalidae,Adelpha,barnesia,leucas,Adelpha barnesia,
Nymphalidae,Adelpha,basiloides,,Adelpha basiloides,
Nymphalidae,Adelpha,boeotia,oberthurii,Adelpha boeotia,
Nymphalidae,Adelpha,boreas,boreas,Adelpha boreas,
Nymphalidae,Adelpha,cocala,lorzae,Adelpha cocala,
Nymphalidae,Adelpha,cytherea,daguana,Adelpha cytherea,
Nymphalidae,Adelpha,cytherea,marcia,Adelpha cytherea,
Nymphalidae,Adelpha,delinita,utina,Adelpha delinita,
Nymphalidae,Adelpha,demialba,,Adelpha demialba,
Nymphalidae,Adelpha,diocles,diocles,Adelpha diocles,
Nymphalidae,Adelpha,erotia,,Adelpha erotia,
Nymphalidae,Adelpha,erymanthis,,Adelpha erymanthis,
Nymphalidae,Adelpha,ethelda,sophax,Adelpha ethelda,
Nymphalidae,Adelpha,felderi,,Adelpha felderi,
Nymphalidae,Adelpha,fessonia,,Adelpha fessonia,
Nymphalidae,Adelpha,godmani,,Adelpha godmani,
Nymphalidae,Adelpha,heraclea,,Adelpha heraclea,
Nymphalidae,Adelpha,hesterbergi,,Adelpha hesterbergi,
Nymphalidae,Adelpha,iphicleola,iphicleola,Adelpha iphicleola,
Nymphalidae,Adelpha,iphiclus,iphiclus,Adelpha iphiclus,
Nymphalidae,Adelpha,justina,valentina,Adelpha justina,
Nymphalidae,Adelpha,leuceria,,Adelpha leuceria,
Nymphalidae,Adelpha,leucophthalma,leucophthalma,Adelpha leucophthalma,
Nymphalidae,Adelpha,malea,fundania,Adelpha malea,
Nymphalidae,Adelpha,melanthe,,Adelpha melanthe,
Nymphalidae,Adelpha,messana,messana,Adelpha messana,
Nymphalidae,Adelpha,naxia,naxia,Adelpha naxia,
Nymphalidae,Adelpha,nea,nea,Adelpha nea,
Nymphalidae,Adelpha,paraena,massilia,Adelpha paraena,
Nymphalidae,Adelpha,paroeca,paroeca,Adelpha paroeca,
Nymphalidae,Adelpha,phylaca,pseudaethalia,Adelpha phylaca,
Nymphalidae,Adelpha,radiata,aiellae,Adelpha radiata,
Nymphalidae,Adelpha,salmoneus,salmonides,Adelpha salmoneus,
Nymphalidae,Adelpha,salus,,Adelpha salus,
Nymphalidae,Adelpha,serpa,celerio,Adelpha serpa,
Nymphalidae,Adelpha,stilesiana,,Adelpha stilesiana,
Nymphalidae,Adelpha,tracta,,Adelpha tracta,
Nymphalidae,Adelpha,zina,lacina,Adelpha zina,
Nymphalidae,Baeotus,beotus,,Baeotus beotus,
Nymphalidae,Historis,acheronta,acheronta,Historis acheronta,
Nymphalidae,Historis,odius,dious,Historis odius,
Nymphalidae,Pycina,zamba,zelys,Pycina zamba,
Nymphalidae,Hypolimnas,misippus,,Hypolimnas misippus,
Nymphalidae,Junonia,evarete,,Junonia evarete,
Nymphalidae,Junonia,genoveva,,Junonia genoveva,
Nymphalidae,Anthanassa,ardys,,Anthanassa ardys,
Nymphalidae,Anthanassa,atronia,,Anthanassa atronia,
Nymphalidae,Anthanassa,crithona,,Anthanassa crithona,
Nymphalidae,Anthanassa,dracaena,phlegias,Anthanassa dracaena,
Nymphalidae,Anthanassa,drusilla,lelex,Anthanassa drusilla,
Nymphalidae,Anthanassa,otanes,fulviplaga,Anthanassa otanes,
Nymphalidae,Anthanassa,otanes,otanes,Anthanassa otanes,
Nymphalidae,Anthanassa,ptolyca,ptolyca,Anthanassa ptolyca,
Nymphalidae,Anthanassa,sosis,,Anthanassa sosis,
Nymphalidae,Anthanassa,tulcis,,Anthanassa tulcis,
Nymphalidae,Castilia,eranites,,Castilia eranites,
Nymphalidae,Castilia,fulgora,,Castilia fulgora,
Nymphalidae,Castilia,griseobasalis,,Castilia griseobasalis,
Nymphalidae,Castilia,myia,,Castilia myia,
Nymphalidae,Castilia,ofella,,Castilia ofella,
Nymphalidae,Chlosyne,erodyle,erodyle,Chlosyne erodyle,
Nymphalidae,Chlosyne,ezra,,Chlosyne ezra,
Nymphalidae,Chlosyne,gaudialis,gaudialis,Chlosyne gaudialis,
Nymphalidae,Chlosyne,hippodrome,hippodrome,Chlosyne hippodrome,
Nymphalidae,Chlosyne,janais,janais,Chlosyne janais,
Nymphalidae,Chlosyne,lacinia,,Chlosyne lacinia,
Nymphalidae,Chlosyne,melanarge,,Chlosyne melanarge,
Nymphalidae,Chlosyne,narva,bonpland,Chlosyne narva,
Nymphalidae,Chlosyne,narva,narva,Chlosyne narva,
Nymphalidae,Chlosyne,poecile,poecile,Chlosyne poecile,
Nymphalidae,Chlosyne,rosita,,Chlosyne rosita,
Nymphalidae,Chlosyne,theona,costaricensis,Chlosyne theona,
Nymphalidae,Eresia,clio,,Eresia clio,
Nymphalidae,Eresia,emerantia,coela,Eresia emerantia,
Nymphalidae,Eresia,eunice,mechanitis,Eresia eunice,
Nymphalidae,Eresia,ithomioides,alsina,Eresia ithomioides,
Nymphalidae,Eresia,ithomioides,eutropia,Eresia ithomioides,
Nymphalidae,Eresia,ithomioides,poecilina,Eresia ithomioides,
Nymphalidae,Eresia,phillyra,nigripennis,Eresia phillyra,
Nymphalidae,Eresia,sticta,,Eresia sticta,
Nymphalidae,Janatella,leucodesma,,Janatella leucodesma,
Nymphalidae,Microtia,elva,elva,Microtia elva,
Nymphalidae,Tegosa,anieta,anieta,Tegosa anieta,
Nymphalidae,Tegosa,claudina,,Tegosa claudina,
Nymphalidae,Tegosa,nigrella,niveonotis,Tegosa nigrella,
Nymphalidae,Colobura,annulata,,Colobura annulata,
Nymphalidae,Colobura,dirce,dirce,Colobura dirce,
Nymphalidae,Hypanartia,dione,arcaei,Hypanartia dione,
Nymphalidae,Hypanartia,godmanii,,Hypanartia godmanii,
Nymphalidae,Hypanartia,kefersteini,,Hypanartia kefersteini,
Nymphalidae,Hypanartia,lethe,lethe,Hypanartia lethe,
Nymphalidae,Hypanartia,trimaculata,autumna,Hypanartia trimaculata,
Nymphalidae,Smyrna,blomfildia,datis,Smyrna blomfildia,
Nymphalidae,Tigridia,acesta,,Tigridia acesta,
Nymphalidae,Vanessa,cardui,,Vanessa cardui,
Nymphalidae,Vanessa,virginiensis,,Vanessa virginiensis,
Nymphalidae,Anartia,fatima,fatima,Anartia fatima,
Nymphalidae,Anartia,jatrophae,luteipicta,Anartia jatrophae,
Nymphalidae,Siproeta,epaphus,,Siproeta epaphus,
Nymphalidae,Siproeta,stelenes,biplagiata,Siproeta stelenes,
Nymphalidae,Siproeta,superba,euoe,Siproeta superba,
Nymphalidae,Brassolis,granadensis,granadensis,Brassolis granadensis,
Nymphalidae,Brassolis,isthmia,,Brassolis isthmia,
Nymphalidae,Caligo,atreus,dionysos,Caligo atreus,
Nymphalidae,Caligo,brasiliensis,,Caligo brasiliensis,
Nymphalidae,Caligo,illioneus,oberon,Caligo illioneus,
Nymphalidae,Caligo,oedipus,fruhstorferi,Caligo oedipus,
Nymphalidae,Caligo,oileus,scamander,Caligo oileus,
Nymphalidae,Caligo,telamonius,menus,Caligo telamonius,
Nymphalidae,Catoblepia,orgetorix,championi,Catoblepia orgetorix,
Nymphalidae,Catoblepia,xanthicles,xanthicles,Catoblepia xanthicles,
Nymphalidae,Dynastor,darius,stygianus,Dynastor darius,
Nymphalidae,Dynastor,macrosiris,strix,Dynastor macrosiris,
Nymphalidae,Eryphanis,aesacus,,Eryphanis aesacus,
Nymphalidae,Eryphanis,bubocula,,Eryphanis bubocula,
Nymphalidae,Eryphanis,lycomedon,,Eryphanis lycomedon,
Nymphalidae,Narope,testacea,,Narope testacea,
Nymphalidae,Opoptera,staudingeri,,Opoptera staudingeri,
Nymphalidae,Opsiphanes,bogotanus,castaneus,Opsiphanes bogotanus,
Nymphalidae,Opsiphanes,cassie,tamarindi,Opsiphanes cassie,
Nymphalidae,Opsiphanes,cuspidatus,,Opsiphanes cuspidatus,
Nymphalidae,Opsiphanes,fabricii,,Opsiphanes fabricii,
Nymphalidae,Opsiphanes,jacobsorum,,Opsiphanes jacobsorum,
Nymphalidae,Opsiphanes,periphetes,,Opsiphanes periphetes,
Nymphalidae,Opsiphanes,quirinus,,Opsiphanes quirinus,
Nymphalidae,Opsiphanes,zelus,,Opsiphanes zelus,
Nymphalidae,Selenophanes,josephus,,Selenophanes josephus,
Nymphalidae,Cithaerias,pireta,pireta,Cithaerias pireta,
Nymphalidae,Dulcedo,polita,,Dulcedo polita,
Nymphalidae,Haetera,macleannania,,Haetera macleannania,
Nymphalidae,Pierella,helvina,incanescens,Pierella helvina,
Nymphalidae,Pierella,luna,luna,Pierella luna,
Nymphalidae,Manataria,maculata,maculata,Manataria maculata,
Nymphalidae,Antirrhea,philaretes,tomasia,Antirrhea philaretes,
Nymphalidae,Antirrhea,philoctetes,lindigii,Antirrhea philoctetes,
Nymphalidae,Antirrhea,pterocopha,,Antirrhea pterocopha,
Nymphalidae,Caerois,gerdrudtus,,Caerois gerdrudtus,
Nymphalidae,Morpho,cypris,bugaba,Morpho cypris,
Nymphalidae,Morpho,deidamia,granadensis,Morpho deidamia,
Nymphalidae,Morpho,deidamia,polybaptus,Morpho deidamia,
Nymphalidae,Morpho,helenor,marinita,Morpho helenor,
Nymphalidae,Morpho,helenor,narcissus,Morpho helenor,
Nymphalidae,Morpho,menelaus,amathonte,Morpho menelaus,
Nymphalidae,Morpho,polyphemus,catalina,Morpho polyphemus,
Nymphalidae,Morpho,theseus,heraldica,Morpho theseus,
Nymphalidae,Amiga,arnaca,arnaca,Amiga arnaca,
Nymphalidae,Arhuaco,dryadina,,Arhuaco dryadina,
Nymphalidae,Cissia,confusa,,Cissia confusa,
Nymphalidae,Cissia,joyceae,,Cissia joyceae,
Nymphalidae,Cissia,pompilia,,Cissia pompilia,
Nymphalidae,Cissia,pseudoconfusa,,Cissia pseudoconfusa,
Nymphalidae,Cyllopsis,argentella,,Cyllopsis argentella,
Nymphalidae,Cyllopsis,emilia,,Cyllopsis emilia,
Nymphalidae,Cyllopsis,hedemanni,hedemanni,Cyllopsis hedemanni,
Nymphalidae,Cyllopsis,hilaria,,Cyllopsis hilaria,
Nymphalidae,Cyllopsis,pephredo,,Cyllopsis pephredo,
Nymphalidae,Cyllopsis,philodice,,Cyllopsis philodice,
Nymphalidae,Cyllopsis,rogersi,,Cyllopsis rogersi,
Nymphalidae,Drucina,leonata,,Drucina leonata,
Nymphalidae,Eretris,hulda,,Eretris hulda,
Nymphalidae,Eretris,suzannae,,Eretris suzannae,
Nymphalidae,Euptychia,insolata,,Euptychia insolata,
Nymphalidae,Euptychia,jesia,,Euptychia jesia,
Nymphalidae,Euptychia,mollina,mollina,Euptychia mollina,
Nymphalidae,Euptychia,mollis,,Euptychia mollis,
Nymphalidae,Euptychia,westwoodi,westwoodi,Euptychia westwoodi,
Nymphalidae,Forsterinaria,neonympha,,Forsterinaria neonympha,
Nymphalidae,Hermeuptychia,harmonia,,Hermeuptychia harmonia,
Nymphalidae,Hermeuptychia,hermes,,Hermeuptychia hermes,
Nymphalidae,Hermeuptychia,intricata,,Hermeuptychia intricata,
Nymphalidae,Inbio,hilara,,Inbio hilara,
Nymphalidae,Lymanopoda,euopis,,Lymanopoda euopis,
Nymphalidae,Magneuptychia,agnata,,Magneuptychia agnata,
Nymphalidae,Magneuptychia,drymo,,Magneuptychia drymo,
Nymphalidae,Magneuptychia,libye,,Magneuptychia libye,
Nymphalidae,Malaveria,alcinoe,,Malaveria alcinoe,
Nymphalidae,Megeuptychia,antonoe,,Megeuptychia antonoe,
Nymphalidae,Modestia,gomezi,,Modestia gomezi,
Nymphalidae,Oressinoma,typhla,,Oressinoma typhla,
Nymphalidae,Oxeoschistus,cothon,,Oxeoschistus cothon,
Nymphalidae,Oxeoschistus,cothonides,,Oxeoschistus cothonides,
Nymphalidae,Oxeoschistus,euriphyle,,Oxeoschistus euriphyle,
Nymphalidae,Oxeoschistus,puerta,submaculatus,Oxeoschistus puerta,
Nymphalidae,Oxeoschistus,tauropolis,,Oxeoschistus tauropolis,
Nymphalidae,Parataygetis,lineata,,Parataygetis lineata,
Nymphalidae,Pareuptychia,metaleuca,,Pareuptychia metaleuca,
Nymphalidae,Pareuptychia,ocirrhoe,,Pareuptychia ocirrhoe,
Nymphalidae,Paryphthimoides,terrestris,terrestris,Paryphthimoides terrestris,
Nymphalidae,Pedaliodes,cremera,,Pedaliodes cremera,
Nymphalidae,Pedaliodes,dejecta,dejecta,Pedaliodes dejecta,
Nymphalidae,Pedaliodes,manis,,Pedaliodes manis,
Nymphalidae,Pedaliodes,triaria,,Pedaliodes triaria,
Nymphalidae,Posttaygetis,penelea,,Posttaygetis penelea,
Nymphalidae,Praepronophila,perperna,smalli,Praepronophila perperna,
Nymphalidae,Praepronophila,petronius,kerrianna,Praepronophila petronius,
Nymphalidae,Pronophila,timanthes,,Pronophila timanthes,
Nymphalidae,Pseudodebis,celia,,Pseudodebis celia,
Nymphalidae,Pseudodebis,zimri,,Pseudodebis zimri,
Nymphalidae,Pseudomaniola,phaselis,rogersi,Pseudomaniola phaselis,
Nymphalidae,Satyrotaygetis,satyrina,,Satyrotaygetis satyrina,
Nymphalidae,Satyrotaygetis,tiessa,,Satyrotaygetis tiessa,
Nymphalidae,Taygetina,banghaasi,,Taygetina banghaasi,
Nymphalidae,Taygetina,kerea,,Taygetina kerea,
Nymphalidae,Taygetina,oreba,,Taygetina oreba,
Nymphalidae,Taygetis,inconspicua,,Taygetis inconspicua,
Nymphalidae,Taygetis,laches,laches,Taygetis laches,
Nymphalidae,Taygetis,leuctra,,Taygetis leuctra,
Nymphalidae,Taygetis,mermeria,excavata,Taygetis mermeria,
Nymphalidae,Taygetis,rufomarginata,rufomarginata,Taygetis rufomarginata,
Nymphalidae,Taygetis,salvini,,Taygetis salvini,
Nymphalidae,Taygetis,sosis,,Taygetis sosis,
Nymphalidae,Taygetis,thamyra,,Taygetis thamyra,
Nymphalidae,Taygetis,uzza,,Taygetis uzza,
Nymphalidae,Taygetis,virgilia,,Taygetis virgilia,
Nymphalidae,Vanima,labe,,Vanima labe,
Nymphalidae,Vanima,palladia,,Vanima palladia,
Nymphalidae,Vareuptychia,similis,,Vareuptychia similis,
Nymphalidae,Vareuptychia,themis,,Vareuptychia themis,
Nymphalidae,Yphthimoides,renata,,Yphthimoides renata,
Oecophoridae,Oecophoridae,sp.01,,Oecophoridae sp.01,
Oecophoridae,Oecophoridae,sp.02,,Oecophoridae sp.02,
Oecophoridae,Oecophoridae,sp.03,,Oecophoridae sp.03,
Oecophoridae,Oecophoridae,sp.04,,Oecophoridae sp.04,
Oecophoridae,Oecophoridae,sp.05,,Oecophoridae sp.05,
