accepted_taxon_key,order_name,family_name,genus_name,search_species_name,gbif_species_name,confidence,status,match_type,rank,source
1886524,Lepidoptera,Crambidae,Parotis,Parotis laceritalis,Parotis laceritalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1886526,Lepidoptera,Crambidae,Parotis,Parotis marginata,Parotis marginata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1886511,Lepidoptera,Crambidae,Parotis,Parotis punctiferalis,Parotis punctiferalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10141437,Lepidoptera,Crambidae,Patania,Patania iopasalis,Patania iopasalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
-1,NotAvail,NotAvail,NotAvail,Patania plagiatalis,NotAvail,100,NotAvail,NONE,NotAvail,Tbilisi04October2023
1890277,Lepidoptera,Crambidae,Perisyntrocha,Perisyntrocha anialis,Perisyntrocha anialis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1888092,Lepidoptera,Crambidae,Piletocera,Piletocera aegimiusalis,Piletocera aegimiusalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1888046,Lepidoptera,Crambidae,Piletocera,Piletocera flexiguttalis,Piletocera flexiguttalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1888113,Lepidoptera,Crambidae,Piletocera,Piletocera micralis,Piletocera micralis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1888159,Lepidoptera,Crambidae,Piletocera,Piletocera sodalis,Piletocera sodalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
6120980,Lepidoptera,Crambidae,Lamprophaia,Poliobotys ablactalis,Lamprophaia ablactalis,99,SYNONYM,EXACT,SPECIES,Tbilisi04October2023
1888314,Lepidoptera,Crambidae,Polythlipta,Polythlipta macralis,Polythlipta macralis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1883943,Lepidoptera,Crambidae,Prophantis,Prophantis adusta,Prophantis adusta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1891584,Lepidoptera,Crambidae,Pycnarmon,Pycnarmon jaguaralis,Pycnarmon jaguaralis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1882884,Lepidoptera,Crambidae,Pygospila,Pygospila tyres,Pygospila tyres,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1889531,Lepidoptera,Crambidae,Pylartes,Pylartes subcostalis,Pylartes subcostalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1882310,Lepidoptera,Crambidae,Ravanoa,Ravanoa xiphialis,Ravanoa xiphialis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5127393,Lepidoptera,Crambidae,Rhimphalea,Rhimphalea heranialis,Rhimphalea heranialis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5127389,Lepidoptera,Crambidae,Rhimphalea,Rhimphalea ochalis,Rhimphalea ochalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5127385,Lepidoptera,Crambidae,Rhimphalea,Rhimphalea ocularis,Rhimphalea trogusalis,99,SYNONYM,EXACT,SPECIES,Tbilisi04October2023
1887051,Lepidoptera,Crambidae,Sameodes,Sameodes abstrusalis,Sameodes abstrusalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1887054,Lepidoptera,Crambidae,Sameodes,Sameodes cancellalis,Sameodes cancellalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1886251,Lepidoptera,Crambidae,Spoladea,Spoladea recurvalis,Spoladea recurvalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1887804,Lepidoptera,Crambidae,Syllepte,Syllepte abyssalis,Syllepte abyssalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1887743,Lepidoptera,Crambidae,Syllepte,Syllepte fabiusalis,Syllepte fabiusalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1887734,Lepidoptera,Crambidae,Syllepte,Syllepte sellalis,Syllepte sellalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
-1,NotAvail,NotAvail,NotAvail,Syllepte vagalis,NotAvail,100,NotAvail,NONE,NotAvail,Tbilisi04October2023
1879028,Lepidoptera,Crambidae,Tabidia,Tabidia aculealis,Tabidia aculealis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1879034,Lepidoptera,Crambidae,Tabidia,Tabidia inconsequens,Tabidia inconsequens,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1882771,Lepidoptera,Crambidae,Talanga,Talanga sabacusalis,Talanga sabacusalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1882767,Lepidoptera,Crambidae,Talanga,Talanga sexpunctalis,Talanga sexpunctalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1882266,Lepidoptera,Crambidae,Tatobotys,Tatobotys biannulalis,Tatobotys biannulalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1891932,Lepidoptera,Crambidae,Terastia,Terastia meticulosalis,Terastia meticulosalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1889058,Lepidoptera,Crambidae,Tyspanodes,Tyspanodes exathesalis,Tyspanodes exathesalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1889179,Lepidoptera,Crambidae,Xanthomelaena,Xanthomelaena schematias,Xanthomelaena schematias,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1839063,Lepidoptera,Peleopodidae,Odites,Odites albidella,Odites albidella,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11886443,Lepidoptera,Drepanidae,Callidrepana,Callidrepana gelidata,Callidrepana gelidata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11428771,Lepidoptera,Drepanidae,Callidrepana,Callidrepana micacea,Callidrepana micacea,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1952689,Lepidoptera,Drepanidae,Drapetodes,Drapetodes magnifica,Drapetodes magnifica,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1952685,Lepidoptera,Drepanidae,Drapetodes,Drapetodes mitaria,Drapetodes mitaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11426182,Lepidoptera,Drepanidae,Hyalospectra,Hyalospectra pustularia,Hyalospectra pustularia,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1951748,Lepidoptera,Drepanidae,Leucoblepsis,Leucoblepsis neoma,Leucoblepsis neoma,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
-1,NotAvail,NotAvail,NotAvail,"Scytalopteryx elongata Snellen,1889",NotAvail,100,NotAvail,NONE,NotAvail,Tbilisi04October2023
1952857,Lepidoptera,Drepanidae,Teldenia,Teldenia specca,Teldenia specca,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1951845,Lepidoptera,Drepanidae,Tridrepana,Tridrepana argentistriga,Tridrepana argentistriga,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1951859,Lepidoptera,Drepanidae,Tridrepana,Tridrepana fulvata,Tridrepana fulvata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
-1,NotAvail,NotAvail,NotAvail,Neoreta excisa,NotAvail,100,NotAvail,NONE,NotAvail,Tbilisi04October2023
1951453,Lepidoptera,Drepanidae,Oreta,Oreta carnea,Oreta carnea,98,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11518256,Lepidoptera,Drepanidae,Gogana,Gogana integra,Gogana integra,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11713173,Lepidoptera,Drepanidae,Pseuderosia,Pseuderosia humiliata,Pseuderosia humiliata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1868429,Lepidoptera,Endromidae,Prismosticta,Prismosticta tiretta,Prismosticta tiretta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10121804,Lepidoptera,Noctuidae,Agape,Agape chloropyga,Agape chloropyga,98,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1774654,Lepidoptera,Erebidae,Asota,Asota caricae,Asota caricae,98,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1774583,Lepidoptera,Erebidae,Asota,Asota egens,Asota egens,98,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1774626,Lepidoptera,Erebidae,Asota,Asota ficus,Asota ficus,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1774598,Lepidoptera,Erebidae,Asota,Asota heliconia,Asota heliconia,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1774650,Lepidoptera,Erebidae,Asota,Asota isthmia,Asota isthmia,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1774743,Lepidoptera,Erebidae,Asota,Asota paphos,Asota paphos,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1774618,Lepidoptera,Erebidae,Asota,Asota plana,Asota plana,98,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1774635,Lepidoptera,Erebidae,Asota,Asota producta,Asota producta,98,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1774600,Lepidoptera,Erebidae,Asota,Asota speciosa,Asota speciosa,98,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1774702,Lepidoptera,Erebidae,Asota,Asota subsimilis,Asota subsimilis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1799751,Lepidoptera,Erebidae,Mecodina,Mecodina albodentata,Mecodina albodentata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1799766,Lepidoptera,Erebidae,Mecodina,Mecodina diastriga,Mecodina diastriga,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
8815447,Lepidoptera,Erebidae,Mecodina,Mecodina lanceola,Mecodina lanceola,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1799726,Lepidoptera,Erebidae,Mecodina,Mecodina leucosticta,Mecodina leucosticta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1799741,Lepidoptera,Erebidae,Mecodina,Mecodina metagrapta,Mecodina metagrapta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1791519,Lepidoptera,Erebidae,Neochera,Neochera inops,Neochera inops,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1791508,Lepidoptera,Erebidae,Neochera,Neochera marmorea,Neochera marmorea,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1762226,Lepidoptera,Erebidae,Psimada,Psimada quadripennis,Psimada quadripennis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1769316,Lepidoptera,Erebidae,Crithote,Crithote horridipes,Crithote horridipes,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5110458,Lepidoptera,Erebidae,Plecoptera,Plecoptera quaesita,Plecoptera quaesita,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5110417,Lepidoptera,Erebidae,Plecoptera,Plecoptera recta,Plecoptera recta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5110490,Lepidoptera,Erebidae,Plecoptera,Plecoptera reflexa,Plecoptera reflexa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5110469,Lepidoptera,Erebidae,Plecoptera,Plecoptera violacea,Plecoptera violacea,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1786711,Lepidoptera,Erebidae,Rema,Rema costimacula,Rema costimacula,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1761387,Lepidoptera,Erebidae,Tephriopis,Tephriopis divulsa,Tephriopis divulsa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
12208733,Lepidoptera,Erebidae,Pseudoadites,Adites frigida,Pseudoadites frigida,99,SYNONYM,EXACT,SPECIES,Tbilisi04October2023
8723161,Lepidoptera,Erebidae,Argina,Alytarchia amanda,Alytarchia amanda,98,DOUBTFUL,EXACT,SPECIES,Tbilisi04October2023
1808262,Lepidoptera,Erebidae,Amata,Amata derivata,Amata derivata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1808203,Lepidoptera,Erebidae,Amata,Amata dilatata,Amata dilatata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
6198302,Lepidoptera,Erebidae,Amata,Amata huebneri,Amata huebneri,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1808236,Lepidoptera,Erebidae,Amata,Amata sperbius,Amata sperbius,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1808206,Lepidoptera,Erebidae,Amata,Amata stellaris,Amata stellaris,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5116504,Lepidoptera,Erebidae,Argina,Argina astrea,Argina astrea,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1817196,Lepidoptera,Erebidae,Asura,Asura fulguritis,Asura fulguritis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
12212542,Lepidoptera,Erebidae,Barsilene,Barsilene pallinflexa,Barsilene pallinflexa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11221504,Lepidoptera,Erebidae,Barsine,Barsine cornicornutata,Barsine cornicornutata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
8897869,Lepidoptera,Erebidae,Brunia,Brunia antica,Brunia antica,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
-1,NotAvail,NotAvail,NotAvail,Brunia kishidai,NotAvail,100,NotAvail,NONE,NotAvail,Tbilisi04October2023
9204234,Lepidoptera,Erebidae,Brunia,Brunia nebulifera,Brunia nebuliferella,99,SYNONYM,EXACT,SPECIES,Tbilisi04October2023
9153970,Lepidoptera,Erebidae,Brunia,Brunia sarawaca,Brunia sarawaca,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
9257802,Lepidoptera,Erebidae,Caeneressa,Caeneressa marcescoides,Caeneressa marcescoides,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1814913,Lepidoptera,Erebidae,Creatonotos,Creatonotos gangis,Creatonotos gangis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1814928,Lepidoptera,Erebidae,Creatonotos,Creatonotos transiens,Creatonotos transiens,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
-1,NotAvail,NotAvail,NotAvail,Creatonotos transiens vacillans,NotAvail,99,NotAvail,NONE,NotAvail,Tbilisi04October2023
12249901,Lepidoptera,Erebidae,Cyana,Cyana clama,Cyana clama,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10837671,Lepidoptera,Erebidae,Cyana,Cyana conclusa,Cyana conclusa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
8574760,Lepidoptera,Erebidae,Cyana,Cyana determinata,Cyana determinata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
8497323,Lepidoptera,Erebidae,Cyana,Cyana flavalba,Cyana flavalba,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11232431,Lepidoptera,Erebidae,Cyana,Cyana hamata,Cyana hamata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
-1,NotAvail,NotAvail,NotAvail,Cyana insularis,NotAvail,100,NotAvail,NONE,NotAvail,Tbilisi04October2023
8623606,Lepidoptera,Erebidae,Cyana,Cyana javanica,Cyana javanica,98,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
8543494,Lepidoptera,Erebidae,Cyana,Cyana peregrina,Cyana peregrina,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
8624848,Lepidoptera,Erebidae,Cyana,Cyana perornata,Cyana perornata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10567101,Lepidoptera,Erebidae,Cyana,Cyana pudens,Cyana pudens,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1804639,Lepidoptera,Erebidae,Cyclosiella,Cyclosiella dulcicula,Cyclosiella dulcicula,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
9946631,Lepidoptera,Erebidae,Cyclosiella,Cyclosiella spiralis,Cyclosiella spiralis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
12242422,Lepidoptera,Erebidae,Cyme,Cyme euprepioides,Cyme euprepioides,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
9852545,Lepidoptera,Erebidae,Cyme,Cyme reticulata,Cyme reticulata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
9266866,Lepidoptera,Erebidae,Danielithosia,Danielithosia immaculata,Danielithosia immaculata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1818413,Lepidoptera,Erebidae,Diduga,Diduga flavicostata,Diduga flavicostata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1804182,Lepidoptera,Erebidae,Eressa,Eressa confinis,Eressa confinis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5117779,Lepidoptera,Erebidae,Euchromia,Euchromia elegantissima,Euchromia polymena,99,SYNONYM,EXACT,SPECIES,Tbilisi04October2023
5117779,Lepidoptera,Erebidae,Euchromia,Euchromia polymena,Euchromia polymena,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5115177,Lepidoptera,Erebidae,Eugoa,Eugoa basipuncta,Eugoa basipuncta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5115156,Lepidoptera,Erebidae,Eugoa,Eugoa bipuncta,Eugoa bipuncta,98,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1812418,Lepidoptera,Erebidae,Eurosia,Eurosia melanopera,Eurosia melanopera,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11095591,Lepidoptera,Erebidae,Floridasura,Floridasura tricolor,Floridasura tricolor,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10553334,Lepidoptera,Erebidae,Halone,Halone ariadna,Halone ariadna,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
12237124,Lepidoptera,Erebidae,Heliohemonia,Heliohemonia monosticta,Heliohemonia monosticta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
12253293,Lepidoptera,Erebidae,Hergovitsia,Hergovitsia magnifica,Hergovitsia magnifica,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10644926,Lepidoptera,Erebidae,Holocraspedon,Holocraspedon bilineata,Holocraspedon bilineata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
12239211,Lepidoptera,Erebidae,Indiania,Indiania citrona,Indiania citrona,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
12189025,Lepidoptera,Erebidae,Integrivalvia,Integrivalvia exclusa,Integrivalvia exclusa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
9755090,Lepidoptera,Erebidae,Katha,Katha brevivalva,Katha brevivalva,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
-1,NotAvail,NotAvail,NotAvail,Katha prabana,NotAvail,100,NotAvail,NONE,NotAvail,Tbilisi04October2023
11724435,Lepidoptera,Erebidae,Macohasa,Macohasa tetraspila,Macohasa tetraspila,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
-1,NotAvail,NotAvail,NotAvail,Macotasa lacrima,NotAvail,100,NotAvail,NONE,NotAvail,Tbilisi04October2023
1811686,Lepidoptera,Erebidae,Macrobrochis,Macrobrochis gigas,Macrobrochis gigas,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
12193057,Lepidoptera,Erebidae,Miltochrista,Miltochrista acutiseriata,Miltochrista acutiseriata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
12257250,Lepidoptera,Erebidae,Arctelene,Miltochrista arcuata,Arctelene arcuata,99,SYNONYM,EXACT,SPECIES,Tbilisi04October2023
12229700,Lepidoptera,Erebidae,Miltochrista,Miltochrista cuneigera,Miltochrista cuneigera,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
12245746,Lepidoptera,Erebidae,Miltochrista,Miltochrista falciseriata,Miltochrista falciseriata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
12235502,Lepidoptera,Erebidae,Miltochrista,Miltochrista irregularis,Miltochrista irregularis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
12256481,Lepidoptera,Erebidae,Miltochrista,Miltochrista pseudobunda,Miltochrista pseudobunda,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11736162,Lepidoptera,Erebidae,Miltochrista,Miltochrista undulosa,Miltochrista undulosa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
12229127,Lepidoptera,Erebidae,Nanarsine,Nanarsine emiks,Nanarsine emiks,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
12203068,Lepidoptera,Erebidae,Nanarsine,Nanarsine porphyrea,Nanarsine porphyrea,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
12174951,Lepidoptera,Erebidae,Nanarsine,Nanarsine senara,Nanarsine senara,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1808950,Lepidoptera,Erebidae,Neoduma,Neoduma ectozona,Neoduma ectozona,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10592175,Lepidoptera,Erebidae,Nudaria,Nudaria albipunctella,Nudaria albipunctella,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1816299,Lepidoptera,Erebidae,Nyctemera,Nyctemera adversata,Nyctemera adversata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1816029,Lepidoptera,Erebidae,Nyctemera,Nyctemera baulus,Nyctemera baulus,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1816065,Lepidoptera,Erebidae,Nyctemera,Nyctemera coleta,Nyctemera coleta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1816362,Lepidoptera,Erebidae,Nyctemera,Nyctemera lacticinia,Nyctemera lacticinia,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1816246,Lepidoptera,Erebidae,Nyctemera,Nyctemera tripunctaria,Nyctemera tripunctaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10189965,Lepidoptera,Erebidae,Oeonistis,Oeonistis altica,Oeonistis altica,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10062933,Lepidoptera,Erebidae,Olepa,Olepa ricini,Olepa ricini,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10697084,Lepidoptera,Erebidae,Oxacme,Oxacme asymmetrica,Oxacme asymmetrica,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10826443,Lepidoptera,Erebidae,Oxacme,Oxacme cretacea,Oxacme cretacea,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
12208733,Lepidoptera,Erebidae,Pseudoadites,Pseudoadites frigida,Pseudoadites frigida,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1814971,Lepidoptera,Erebidae,Pseudoblabes,Pseudoblabes oophora,Pseudoblabes oophora,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1805044,Lepidoptera,Erebidae,Schistophleps,Schistophleps bipuncta,Schistophleps bipuncta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
-1,NotAvail,NotAvail,NotAvail,Spilarctia hypogopa,NotAvail,100,NotAvail,NONE,NotAvail,Tbilisi04October2023
9478424,Lepidoptera,Erebidae,Spilarctia,Spilarctia subcarnea,Spilarctia subcarnea,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1811820,Lepidoptera,Erebidae,Spilosoma,Spilosoma cervina,Spilosoma cervina,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1812256,Lepidoptera,Erebidae,Spilosoma,Spilosoma hypogopa,Spilosoma hypogopa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10864524,Lepidoptera,Erebidae,Stictane,Stictane rectilinea,Stictane rectilinea,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
6133292,Lepidoptera,Erebidae,Syntomoides,Syntomoides imaon,Syntomoides imaon,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
12229438,Lepidoptera,Erebidae,Tigricollis,Tigrioides puncticollis,Tigricollis puncticollis,99,SYNONYM,EXACT,SPECIES,Tbilisi04October2023
1815317,Lepidoptera,Erebidae,Tortricosia,Tortricosia excisa,Tortricosia excisa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
12171253,Lepidoptera,Erebidae,Tospitis,Tospitis aurantimaculus,Tospitis aurantimaculus,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
-1,NotAvail,NotAvail,NotAvail,Tospitis pastelflava,NotAvail,100,NotAvail,NONE,NotAvail,Tbilisi04October2023
12262230,Lepidoptera,Erebidae,Tospitis,Tospitis variabilis,Tospitis variabilis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11757721,Lepidoptera,Erebidae,Trichaetoides,Trichaetoides apicalis,Trichaetoides apicalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11897640,Lepidoptera,Erebidae,Trichaetoides,Trichaetoides chloroleuca,Trichaetoides chloroleuca,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10443413,Lepidoptera,Erebidae,Trischalis,Trischalis stomata,Trischalis stomata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1803148,Lepidoptera,Erebidae,Utetheisa,Utetheisa lotrix,Utetheisa lotrix,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1803163,Lepidoptera,Erebidae,Utetheisa,Utetheisa pulchella,Utetheisa pulchella,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1803197,Lepidoptera,Erebidae,Utetheisa,Utetheisa pulchelloides,Utetheisa pulchelloides,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
12199057,Lepidoptera,Erebidae,Veslema,Veslema flavifrons,Veslema flavifrons,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1762600,Lepidoptera,Erebidae,Acygnatha,Acygnatha atrapex,Acygnatha atrapex,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1762597,Lepidoptera,Erebidae,Acygnatha,Acygnatha terminalis,Acygnatha terminalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1779270,Lepidoptera,Noctuidae,Araeopteron,Araeopteron rufescens,Araeopteron rufescens,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1766261,Lepidoptera,Erebidae,Aroana,Aroana rubra,Aroana rubra,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10458175,Lepidoptera,Noctuidae,Ataboruza,Ataboruza divisa,Ataboruza divisa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1767260,Lepidoptera,Noctuidae,Autoba,Autoba silicula,Autoba silicula,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1775148,Lepidoptera,Erebidae,Caduca,Caduca albopunctata,Caduca albopunctata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1782273,Lepidoptera,Noctuidae,Cerynea,Cerynea punctilinealis,Cerynea punctilinealis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1782279,Lepidoptera,Noctuidae,Cerynea,Cerynea ustula,Cerynea ustula,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1762298,Lepidoptera,Erebidae,Condate,Condate hypenoides,Condate hypenoides,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1762299,Lepidoptera,Erebidae,Condate,Condate orsilla,Condate orsilla,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
