accepted_taxon_key,order_name,family_name,genus_name,species_name_provided,authority_name_provided,search_species_name,gbif_species_name,confidence,status,match_type,rank,source
1805888,Lepidoptera,Erebidae,Scaptius,Scaptius obscurata ,,Scaptius obscurata ,Scaptius obscurata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1805891,Lepidoptera,Erebidae,Scaptius,Scaptius vinasia ,,Scaptius vinasia ,Scaptius vinasia,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1817124,Lepidoptera,Erebidae,Selenarctia,Selenarctia elissa ,,Selenarctia elissa ,Selenarctia elissa,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1817122,Lepidoptera,Erebidae,Selenarctia,Selenarctia elissoides ,,Selenarctia elissoides ,Selenarctia elissoides,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1817125,Lepidoptera,Erebidae,Selenarctia,Selenarctia flavidorsata ,,Selenarctia flavidorsata ,Selenarctia flavidorsata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1817123,Lepidoptera,Erebidae,Selenarctia,Selenarctia pseudelissa ,,Selenarctia pseudelissa ,Selenarctia pseudelissa,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1817121,Lepidoptera,Erebidae,Selenarctia,Selenarctia schausi ,,Selenarctia schausi ,Selenarctia schausi,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1817660,Lepidoptera,Erebidae,Sutonocrea,Sutonocrea lobifer ,,Sutonocrea lobifer ,Sutonocrea lobifer,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1817659,Lepidoptera,Erebidae,Sutonocrea,Sutonocrea reducta ,,Sutonocrea reducta ,Sutonocrea reducta,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1817546,Lepidoptera,Erebidae,Sychesia,Sychesia dryas ,,Sychesia dryas ,Sychesia dryas,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1817543,Lepidoptera,Erebidae,Sychesia,Sychesia naias ,,Sychesia naias ,Sychesia naias,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1817549,Lepidoptera,Erebidae,Sychesia,Sychesia pseudodryas ,,Sychesia pseudodryas ,Sychesia pseudodryas,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1805256,Lepidoptera,Erebidae,Symphlebia,Symphlebia aryllis ,,Symphlebia aryllis ,Symphlebia aryllis,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1805240,Lepidoptera,Erebidae,Symphlebia,Symphlebia citrarius ,,Symphlebia citrarius ,Symphlebia citrarius,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Symphlebia creon ,,Symphlebia creon ,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
1805266,Lepidoptera,Erebidae,Symphlebia,Symphlebia hyalina ,,Symphlebia hyalina ,Symphlebia hyalina,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1805261,Lepidoptera,Erebidae,Symphlebia,Symphlebia ipsea ,,Symphlebia ipsea ,Symphlebia ipsea,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
9536760,Lepidoptera,Erebidae,Symphlebia,Symphlebia janecheverriae ,,Symphlebia janecheverriae ,Symphlebia janecheverriae,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1805238,Lepidoptera,Erebidae,Symphlebia,Symphlebia muscosa ,,Symphlebia muscosa ,Symphlebia muscosa,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Symphlebia perflua rosea,,Symphlebia perflua rosea,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
1805284,Lepidoptera,Erebidae,Symphlebia,Symphlebia pyrgion ,,Symphlebia pyrgion ,Symphlebia pyrgion,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1805246,Lepidoptera,Erebidae,Symphlebia,Symphlebia suanoides ,,Symphlebia suanoides ,Symphlebia suanoides,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
10196489,Lepidoptera,Erebidae,Symphlebia,Symphlebia suanus ,,Symphlebia suanus ,Symphlebia suanus,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Symphlebia tessellata tessellata,,Symphlebia tessellata tessellata,NotAvail,99,NotAvail,NONE,NotAvail,London19Oct2023
1805272,Lepidoptera,Erebidae,Symphlebia,Symphlebia underwoodi ,,Symphlebia underwoodi ,Symphlebia underwoodi,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
10561937,Lepidoptera,Erebidae,Trichromia,Trichromia amelia ,,Trichromia amelia ,Trichromia amelia,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5117693,Lepidoptera,Erebidae,Paranerita,Trichromia androconiata ,,Trichromia androconiata ,Paranerita androconiata,99,SYNONYM,EXACT,SPECIES,London19Oct2023
10374542,Lepidoptera,Erebidae,Trichromia,Trichromia atta ,,Trichromia atta ,Trichromia atta,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1804294,Lepidoptera,Erebidae,Neritos,Trichromia cardinalis ,,Trichromia cardinalis ,Neritos cardinalis,99,SYNONYM,EXACT,SPECIES,London19Oct2023
10165805,Lepidoptera,Erebidae,Trichromia,Trichromia cotes ,,Trichromia cotes ,Trichromia cotes,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Trichromia flexuosa ,,Trichromia flexuosa ,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
1804264,Lepidoptera,Erebidae,Neritos,Trichromia leucoplaga ,,Trichromia leucoplaga ,Neritos leucoplaga,99,SYNONYM,EXACT,SPECIES,London19Oct2023
5117728,Lepidoptera,Erebidae,Paranerita,Trichromia lophosticta ,,Trichromia lophosticta ,Paranerita lophosticta,99,SYNONYM,EXACT,SPECIES,London19Oct2023
5117708,Lepidoptera,Erebidae,Paranerita,Trichromia metapyria ,,Trichromia metapyria ,Paranerita metapyria,99,SYNONYM,EXACT,SPECIES,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Trichromia niobe ,,Trichromia niobe ,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Trichromia parnelli ,,Trichromia parnelli ,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
10316796,Lepidoptera,Erebidae,Trichromia,Trichromia rhodocraspis ,,Trichromia rhodocraspis ,Trichromia rhodocraspis,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1815947,Lepidoptera,Erebidae,Tricypha,Tricypha imperialis ,,Tricypha imperialis ,Tricypha imperialis,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
9361344,Lepidoptera,Erebidae,Turuptiana,Turuptiana annesmithae ,,Turuptiana annesmithae ,Turuptiana annesmithae,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1815833,Lepidoptera,Erebidae,Turuptiana,Turuptiana obliqua ,,Turuptiana obliqua ,Turuptiana obliqua,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1803218,Lepidoptera,Erebidae,Utetheisa,Utetheisa ornatrix ,,Utetheisa ornatrix ,Utetheisa ornatrix,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1806819,Lepidoptera,Erebidae,Virbia,Virbia distincta ,,Virbia distincta ,Virbia zonata,99,SYNONYM,EXACT,SPECIES,London19Oct2023
1806826,Lepidoptera,Erebidae,Virbia,Virbia fluminea ,,Virbia fluminea ,Virbia fluminea,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1806842,Lepidoptera,Erebidae,Virbia,Virbia hypophaea ,,Virbia hypophaea ,Virbia hypophaea,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1806845,Lepidoptera,Erebidae,Virbia,Virbia medarda ,,Virbia medarda ,Virbia medarda,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1806848,Lepidoptera,Erebidae,Virbia,Virbia orola ,,Virbia orola ,Virbia orola,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1806855,Lepidoptera,Erebidae,Virbia,Virbia rosenbergi ,,Virbia rosenbergi ,Virbia rosenbergi,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1806861,Lepidoptera,Erebidae,Virbia,Virbia thersites ,,Virbia thersites ,Virbia thersites,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1806846,Lepidoptera,Erebidae,Virbia,Virbia underwoodi ,,Virbia underwoodi ,Virbia underwoodi,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1806819,Lepidoptera,Erebidae,Virbia,Virbia zonata ,,Virbia zonata ,Virbia zonata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1807998,Lepidoptera,Erebidae,Viviennea,Viviennea ardesiaca ,,Viviennea ardesiaca ,Viviennea ardesiaca,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1807988,Lepidoptera,Erebidae,Viviennea,Viviennea salma ,,Viviennea salma ,Viviennea salma,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1807991,Lepidoptera,Erebidae,Viviennea,Viviennea tegyra ,,Viviennea tegyra ,Viviennea tegyra,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1809088,Lepidoptera,Erebidae,Watsonidia,Watsonidia pardea ,,Watsonidia pardea ,Watsonidia pardea,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1809087,Lepidoptera,Erebidae,Watsonidia,Watsonidia reimona ,,Watsonidia reimona ,Watsonidia reimona,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1807081,Lepidoptera,Erebidae,Zatrephes,Zatrephes iridescens ,,Zatrephes iridescens ,Zatrephes iridescens,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1807135,Lepidoptera,Erebidae,Zatrephes,Zatrephes rufescens ,,Zatrephes rufescens ,Zatrephes rufescens,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5115065,Lepidoptera,Erebidae,Aclytia,Aclytia albistriga ,,Aclytia albistriga ,Aclytia albistriga,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5115046,Lepidoptera,Erebidae,Aclytia,Aclytia heber ,,Aclytia heber ,Aclytia heber,98,ACCEPTED,EXACT,SPECIES,London19Oct2023
5115045,Lepidoptera,Erebidae,Aclytia,Aclytia punctata ,,Aclytia punctata ,Aclytia punctata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5115051,Lepidoptera,Erebidae,Aclytia,Aclytia ventralis ,,Aclytia ventralis ,Aclytia ventralis,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
10851728,Lepidoptera,Erebidae,Aemilia,Aemilia fana ,,Aemilia fana ,Aemilia fana,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1814222,Lepidoptera,Erebidae,Agyrta,Agyrta conspicua ,,Agyrta conspicua ,Agyrta conspicua,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1814231,Lepidoptera,Erebidae,Agyrta,Agyrta dux ,,Agyrta dux ,Agyrta dux,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1814240,Lepidoptera,Erebidae,Agyrta,Agyrta vitrea ,,Agyrta vitrea ,Agyrta phylla,99,SYNONYM,EXACT,SPECIES,London19Oct2023
1803266,Lepidoptera,Erebidae,Antichloris,Antichloris eriphia ,,Antichloris eriphia ,Antichloris eriphia,98,ACCEPTED,EXACT,SPECIES,London19Oct2023
1803271,Lepidoptera,Erebidae,Antichloris,Antichloris lamalissa ,,Antichloris lamalissa ,Antichloris lamalissa,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1803293,Lepidoptera,Erebidae,Antichloris,Antichloris puriscal ,,Antichloris puriscal ,Antichloris puriscal,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1803261,Lepidoptera,Erebidae,Antichloris,Antichloris viridis ,,Antichloris viridis ,Antichloris viridis,98,ACCEPTED,EXACT,SPECIES,London19Oct2023
1807283,Lepidoptera,Erebidae,Anycles,Anycles adusta ,,Anycles adusta ,Anycles adusta,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1807281,Lepidoptera,Erebidae,Anycles,Anycles anthracina ,,Anycles anthracina ,Anycles anthracina,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Apeplopoda improvisa ,,Apeplopoda improvisa ,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
1809518,Lepidoptera,Erebidae,Saurita,Apeplopoda mecrida ,,Apeplopoda mecrida ,Saurita mecrida,99,SYNONYM,EXACT,SPECIES,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Apeplopoda ochracea ,,Apeplopoda ochracea ,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
1807370,Lepidoptera,Erebidae,Argyroeides,Argyroeides minuta ,,Argyroeides minuta ,Argyroeides minuta,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1807362,Lepidoptera,Erebidae,Argyroeides,Argyroeides notha ,,Argyroeides notha ,Argyroeides notha,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1807377,Lepidoptera,Erebidae,Argyroeides,Argyroeides spectrum ,,Argyroeides spectrum ,Argyroeides spectrum,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1805437,Lepidoptera,Erebidae,Autochloris,Autochloris jansonis ,,Autochloris jansonis ,Autochloris jansonis,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1815426,Lepidoptera,Erebidae,Belemnia,Belemnia inaurata ,,Belemnia inaurata ,Belemnia inaurata,98,ACCEPTED,EXACT,SPECIES,London19Oct2023
1814312,Lepidoptera,Erebidae,Belemniastis,Belemniastis troetschi ,,Belemniastis troetschi ,Belemniastis troetschi,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1805851,Lepidoptera,Erebidae,Cacostatia,Cacostatia saphira ,,Cacostatia saphira ,Cacostatia saphira,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1811142,Lepidoptera,Erebidae,Calonotos,Calonotos tiburtus ,,Calonotos tiburtus ,Calonotos tiburtus,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1817892,Lepidoptera,Erebidae,Chrostosoma,Chrostosoma destricta ,,Chrostosoma destricta ,Chrostosoma destricta,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1817910,Lepidoptera,Erebidae,Chrostosoma,Chrostosoma patricia ,,Chrostosoma patricia ,Chrostosoma patricia,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1817902,Lepidoptera,Erebidae,Chrostosoma,Chrostosoma schausi ,,Chrostosoma schausi ,Chrostosoma schausi,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1817904,Lepidoptera,Erebidae,Chrostosoma,Chrostosoma tabascensis ,,Chrostosoma tabascensis ,Chrostosoma tabascensis,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1815275,Lepidoptera,Erebidae,Coreura,Coreura eion ,,Coreura eion ,Coreura eion,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1815276,Lepidoptera,Erebidae,Coreura,Coreura fida ,,Coreura fida ,Coreura fida,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
10268998,Lepidoptera,Erebidae,Coreura,Coreura phoenicides ,,Coreura phoenicides ,Coreura phoenicides,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1811572,Lepidoptera,Erebidae,Correbia,Correbia felderi ,,Correbia felderi ,Correbia felderi,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1811552,Lepidoptera,Erebidae,Correbia,Correbia fulvescens ,,Correbia fulvescens ,Correbia fulvescens,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1811546,Lepidoptera,Erebidae,Correbia,Correbia lycoides ,,Correbia lycoides ,Correbia lycoides,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1811556,Lepidoptera,Erebidae,Correbia,Correbia obtusa ,,Correbia obtusa ,Correbia obtusa,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1811571,Lepidoptera,Erebidae,Correbia,Correbia semitransversa ,,Correbia semitransversa ,Correbia semitransversa,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1811551,Lepidoptera,Erebidae,Correbia,Correbia undulata ,,Correbia undulata ,Correbia undulata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Correbidia affinis ,,Correbidia affinis ,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
1803326,Lepidoptera,Erebidae,Correbidia,Correbidia costinotata ,,Correbidia costinotata ,Correbidia costinotata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1803315,Lepidoptera,Erebidae,Correbidia,Correbidia elegans ,,Correbidia elegans ,Correbidia elegans,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1803327,Lepidoptera,Erebidae,Correbidia,Correbidia germana ,,Correbidia germana ,Correbidia germana,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1803318,Lepidoptera,Erebidae,Correbidia,Correbidia striata ,,Correbidia striata ,Correbidia striata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1803324,Lepidoptera,Erebidae,Correbidia,Correbidia terminalis ,,Correbidia terminalis ,Correbidia terminalis,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5116252,Lepidoptera,Erebidae,Cosmosoma,Cosmosoma achemon ,,Cosmosoma achemon ,Cosmosoma achemon,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5116277,Lepidoptera,Erebidae,Cosmosoma,Cosmosoma advena ,,Cosmosoma advena ,Cosmosoma advena,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5116202,Lepidoptera,Erebidae,Cosmosoma,Cosmosoma angustimargo ,,Cosmosoma angustimargo ,Cosmosoma angustimargo,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5116145,Lepidoptera,Erebidae,Cosmosoma,Cosmosoma auge ,,Cosmosoma auge ,Cosmosoma auge,98,ACCEPTED,EXACT,SPECIES,London19Oct2023
5116170,Lepidoptera,Erebidae,Cosmosoma,Cosmosoma biseriatum ,,Cosmosoma biseriatum ,Cosmosoma biseriata,97,ACCEPTED,FUZZY,SPECIES,London19Oct2023
5116156,Lepidoptera,Erebidae,Cosmosoma,Cosmosoma bogotensis ,,Cosmosoma bogotensis ,Cosmosoma bogotensis,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5116211,Lepidoptera,Erebidae,Cosmosoma,Cosmosoma caecum ,,Cosmosoma caecum ,Cosmosoma caeca,97,ACCEPTED,FUZZY,SPECIES,London19Oct2023
5116270,Lepidoptera,Erebidae,Cosmosoma,Cosmosoma chiriquensis ,,Cosmosoma chiriquensis ,Cosmosoma chiriquensis,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5116256,Lepidoptera,Erebidae,Cosmosoma,Cosmosoma cinctuta ,,Cosmosoma cinctuta ,Cosmosoma cinctuta,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5116161,Lepidoptera,Erebidae,Cosmosoma,Cosmosoma cingulatum ,,Cosmosoma cingulatum ,Cosmosoma teuthras,99,SYNONYM,EXACT,SPECIES,London19Oct2023
5116242,Lepidoptera,Erebidae,Cosmosoma,Cosmosoma citrinum ,,Cosmosoma citrinum ,Cosmosoma citrina,97,ACCEPTED,FUZZY,SPECIES,London19Oct2023
5116274,Lepidoptera,Erebidae,Cosmosoma,Cosmosoma festiva ,,Cosmosoma festiva ,Cosmosoma festivum,97,ACCEPTED,FUZZY,SPECIES,London19Oct2023
5116312,Lepidoptera,Erebidae,Cosmosoma,Cosmosoma galatea ,,Cosmosoma galatea ,Cosmosoma galatea,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5116300,Lepidoptera,Erebidae,Cosmosoma,Cosmosoma galbana ,,Cosmosoma galbana ,Cosmosoma galbana,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5116310,Lepidoptera,Erebidae,Cosmosoma,Cosmosoma hector ,,Cosmosoma hector ,Cosmosoma hector,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5116298,Lepidoptera,Erebidae,Cosmosoma,Cosmosoma hercyna ,,Cosmosoma hercyna ,Cosmosoma hercyna,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5116195,Lepidoptera,Erebidae,Cosmosoma,Cosmosoma impar ,,Cosmosoma impar ,Cosmosoma impar,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5116151,Lepidoptera,Erebidae,Cosmosoma,Cosmosoma impudica ,,Cosmosoma impudica ,Cosmosoma impudica,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5116281,Lepidoptera,Erebidae,Cosmosoma,Cosmosoma joavana ,,Cosmosoma joavana ,Cosmosoma joavana,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5116169,Lepidoptera,Erebidae,Cosmosoma,Cosmosoma metallescens ,,Cosmosoma metallescens ,Cosmosoma metallescens,98,ACCEPTED,EXACT,SPECIES,London19Oct2023
5116237,Lepidoptera,Erebidae,Cosmosoma,Cosmosoma nelea ,,Cosmosoma nelea ,Cosmosoma nelea,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5116275,Lepidoptera,Erebidae,Cosmosoma,Cosmosoma orathidia ,,Cosmosoma orathidia ,Cosmosoma orathidia,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5116247,Lepidoptera,Erebidae,Cosmosoma,Cosmosoma pudica ,,Cosmosoma pudica ,Cosmosoma pudica,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5116154,Lepidoptera,Erebidae,Cosmosoma,Cosmosoma regia ,,Cosmosoma regia ,Cosmosoma regia,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5116196,Lepidoptera,Erebidae,Cosmosoma,Cosmosoma rubritarsis ,,Cosmosoma rubritarsis ,Cosmosoma rubritarsis,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5116166,Lepidoptera,Erebidae,Cosmosoma,Cosmosoma saron ,,Cosmosoma saron ,Cosmosoma saron,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5116322,Lepidoptera,Erebidae,Cosmosoma,Cosmosoma sectinota ,,Cosmosoma sectinota ,Cosmosoma sectinota,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5116269,Lepidoptera,Erebidae,Cosmosoma,Cosmosoma semifulva ,,Cosmosoma semifulva ,Cosmosoma semifulva,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5116224,Lepidoptera,Erebidae,Cosmosoma,Cosmosoma sitiona ,,Cosmosoma sitiona ,Cosmosoma sitiona,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5116208,Lepidoptera,Erebidae,Cosmosoma,Cosmosoma stibosticta ,,Cosmosoma stibosticta ,Cosmosoma stibosticta,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5116161,Lepidoptera,Erebidae,Cosmosoma,Cosmosoma teuthras ,,Cosmosoma teuthras ,Cosmosoma teuthras,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5116286,Lepidoptera,Erebidae,Cosmosoma,Cosmosoma thiacia ,,Cosmosoma thiacia ,Cosmosoma pseudothia,99,SYNONYM,EXACT,SPECIES,London19Oct2023
5116314,Lepidoptera,Erebidae,Cosmosoma,Cosmosoma watsoni ,,Cosmosoma watsoni ,Cosmosoma watsoni,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5116198,Lepidoptera,Erebidae,Cosmosoma,Cosmosoma xanthosticta ,,Cosmosoma xanthosticta ,Cosmosoma xanthosticta,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5116155,Lepidoptera,Erebidae,Cosmosoma,Cosmosoma zurcheri ,,Cosmosoma zurcheri ,Cosmosoma zurcheri,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1805977,Lepidoptera,Erebidae,Cyanopepla,Cyanopepla arrogans ,,Cyanopepla arrogans ,Cyanopepla arrogans,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1805924,Lepidoptera,Erebidae,Cyanopepla,Cyanopepla panamensis ,,Cyanopepla panamensis ,Cyanopepla panamensis,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1805932,Lepidoptera,Erebidae,Cyanopepla,Cyanopepla scintillans ,,Cyanopepla scintillans ,Cyanopepla scintillans,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1805955,Lepidoptera,Erebidae,Cyanopepla,Cyanopepla submacula ,,Cyanopepla submacula ,Cyanopepla submacula,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1805925,Lepidoptera,Erebidae,Cyanopepla,Cyanopepla xenodice ,,Cyanopepla xenodice ,Cyanopepla xenodice,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1809176,Lepidoptera,Erebidae,Dasysphinx,Dasysphinx volatilis ,,Dasysphinx volatilis ,Dasysphinx volatilis,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1808714,Lepidoptera,Erebidae,Delphyre,Delphyre aurorina ,,Delphyre aurorina ,Delphyre aurorina,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1808683,Lepidoptera,Erebidae,Delphyre,Delphyre hampsoni ,,Delphyre hampsoni ,Delphyre hampsoni,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1808718,Lepidoptera,Erebidae,Delphyre,Delphyre hebes ,,Delphyre hebes ,Delphyre hebes,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1808705,Lepidoptera,Erebidae,Delphyre,Delphyre rufiventris ,,Delphyre rufiventris ,Delphyre rufiventris,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1808675,Lepidoptera,Erebidae,Delphyre,Delphyre testacea ,,Delphyre testacea ,Delphyre testacea,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1817069,Lepidoptera,Erebidae,Diaxanthia,Diaxanthia lucinia ,,Diaxanthia lucinia ,Diaxanthia lucinia,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5117685,Lepidoptera,Erebidae,Dinia,Dinia eagrus ,,Dinia eagrus ,Dinia eagrus,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5117689,Lepidoptera,Erebidae,Dinia,Dinia invittata ,,Dinia invittata ,Dinia invittata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1816769,Lepidoptera,Erebidae,Diospage,Diospage carilla ,,Diospage carilla ,Diospage carilla,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1816763,Lepidoptera,Erebidae,Diospage,Diospage chrysobasis ,,Diospage chrysobasis ,Diospage chrysobasis,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1815849,Lepidoptera,Erebidae,Dycladia,Dycladia correbioides ,,Dycladia correbioides ,Dycladia correbioides,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
9111683,Lepidoptera,Erebidae,Dycladia,Dycladia emerita ,,Dycladia emerita ,Dycladia emerita,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1815858,Lepidoptera,Erebidae,Dycladia,Dycladia vitrina ,,Dycladia vitrina ,Dycladia vitrina,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1803887,Lepidoptera,Erebidae,Ecdemus,Ecdemus obscuratum ,,Ecdemus obscuratum ,Ecdemus obscuratus,97,ACCEPTED,FUZZY,SPECIES,London19Oct2023
1809099,Lepidoptera,Erebidae,Epanycles,Epanycles imperialis ,,Epanycles imperialis ,Epanycles imperialis,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5115662,Lepidoptera,Erebidae,Epidesma,Epidesma metapolia ,,Epidesma metapolia ,Epidesma metapolia,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5115645,Lepidoptera,Erebidae,Epidesma,Epidesma oceola ,,Epidesma oceola ,Epidesma oceola,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
