Family,Genus,Species,Subspecies,species_name_provided,authority_name_provided
Crambidae,Crambidae,cram31,,Crambidae cram31 ,
Crambidae,Crambidae,cram32,,Crambidae cram32 ,
Crambidae,Crambidae,cram33,,Crambidae cram33 ,
Crambidae,Crambidae,cram34,,Crambidae cram34 ,
Crambidae,Crambidae,cram35,,Crambidae cram35 ,
Crambidae,Crambidae,cram36,,Crambidae cram36 ,
Crambidae,Crambidae,cram37,,Crambidae cram37 ,
Crambidae,Crambidae,cram38,,Crambidae cram38 ,
Crambidae,Crambidae,cram39,,Crambidae cram39 ,
Crambidae,Crambidae,cram40,,Crambidae cram40 ,
Crambidae,Crambidae,cram41,,Crambidae cram41 ,
Crambidae,Crambidae,cram42,,Crambidae cram42 ,
Crambidae,Crambidae,cram43,,Crambidae cram43 ,
Crambidae,Crambidae,cram44,,Crambidae cram44 ,
Crambidae,Crambidae,cram45,,Crambidae cram45 ,
Crambidae,Crambidae,cram46,,Crambidae cram46 ,
Crambidae,Crambidae,cram47,,Crambidae cram47 ,
Crambidae,Sufetula,diminutalis,,Sufetula diminutalis ,
Crambidae,Linosta,centralis,,Linosta centralis ,
Crambidae,Cacographis,osteolalis,,Cacographis osteolalis ,
Crambidae,Cacographis,undulalis,,Cacographis undulalis ,
Crambidae,Dismidila,atoca,,Dismidila atoca ,
Crambidae,Dismidila,drepanoides,,Dismidila drepanoides ,
Crambidae,Hositea,bicincta,,Hositea bicincta ,
Crambidae,Midila,daphne,,Midila daphne ,
Crambidae,Midila,soror,,Midila soror ,
Crambidae,Albusambia,elaphoglossumae,,Albusambia elaphoglossumae ,
Crambidae,Neurophyseta,albinalis,,Neurophyseta albinalis ,
Crambidae,Neurophyseta,arcuatalis,,Neurophyseta arcuatalis ,
Crambidae,Neurophyseta,camptogrammalis,,Neurophyseta camptogrammalis ,
Crambidae,Neurophyseta,clymenalis,,Neurophyseta clymenalis ,
Crambidae,Neurophyseta,completalis,,Neurophyseta completalis ,
Crambidae,Neurophyseta,conantia,,Neurophyseta conantia ,
Crambidae,Neurophyseta,cyclicalis,,Neurophyseta cyclicalis ,
Crambidae,Neurophyseta,debalis,,Neurophyseta debalis ,
Crambidae,Neurophyseta,jessica,,Neurophyseta jessica ,
Crambidae,Neurophyseta,marin,,Neurophyseta marin ,
Crambidae,Neurophyseta,mollitalis,,Neurophyseta mollitalis ,
Crambidae,Neurophyseta,purifactalis,,Neurophyseta purifactalis ,
Crambidae,Neurophyseta,randalis,,Neurophyseta randalis ,
Crambidae,Neurophyseta,renata,,Neurophyseta renata ,
Crambidae,Neurophyseta,rufalis,,Neurophyseta rufalis ,
Crambidae,Neurophyseta,sanramon,,Neurophyseta sanramon ,
Crambidae,Neurophyseta,sittenfelda,,Neurophyseta sittenfelda ,
Crambidae,Neurophyseta,turrialbalis,,Neurophyseta turrialbalis ,
Crambidae,Neurophyseta,villarda,,Neurophyseta villarda ,
Crambidae,Neurophyseta,zobeída,,Neurophyseta zobeída ,
Crambidae,Undulambia,fulvitinctalis,,Undulambia fulvitinctalis ,
Crambidae,Undulambia,intortalis,,Undulambia intortalis ,
Crambidae,Undulambia,perornatalis,,Undulambia perornatalis ,
Crambidae,Undulambia,polystichalis,,Undulambia polystichalis ,
Crambidae,Boeotarcha,lithocymalis,,Boeotarcha lithocymalis ,
Crambidae,Clupeosoma,lavinia,,Clupeosoma lavinia ,
Crambidae,Cliniodes,euphrosinalis,,Cliniodes euphrosinalis ,
Crambidae,Cliniodes,opalalis,,Cliniodes opalalis ,
Crambidae,Cliniodes,underwoodi,,Cliniodes underwoodi ,
Crambidae,Anania,antigastridia,,Anania antigastridia ,
Crambidae,Anania,contentalis,,Anania contentalis ,
Crambidae,Aponia,aponianalis,,Aponia aponianalis ,
Crambidae,Aponia,itzalis,,Aponia itzalis ,
Crambidae,Aponia,minnithalis,,Aponia minnithalis ,
Crambidae,Cnaphalocrocis,cochrusalis,,Cnaphalocrocis cochrusalis ,
Crambidae,Cochylodes,graphialis,,Cochylodes graphialis ,
Crambidae,Crocidocnemis,pellucidalis,,Crocidocnemis pellucidalis ,
Crambidae,Pyraustinae,sp.1,,Pyraustinae sp.1 ,
Crambidae,Triuncidia,eupalusalis,,Triuncidia eupalusalis ,
Crambidae,Achyra,bifidalis,,Achyra bifidalis ,
Crambidae,Epicorsia,avilalis,,Epicorsia avilalis ,
Crambidae,Epicorsia,oedipodalis,,Epicorsia oedipodalis ,
Crambidae,Hahncappsia,conisphora,,Hahncappsia conisphora ,
Crambidae,Hahncappsia,conisphoralis,,Hahncappsia conisphoralis ,
Crambidae,Hahncappsia,entephrialis,,Hahncappsia entephrialis ,
Crambidae,Hahncappsia,mellinialis,,Hahncappsia mellinialis ,
Crambidae,Hahncappsia,nigripes,,Hahncappsia nigripes ,
Crambidae,Hahncappsia,pseudobliteralis,,Hahncappsia pseudobliteralis ,
Crambidae,Hahncappsia,ramsdenalis,,Hahncappsia ramsdenalis ,
Crambidae,Hahncappsia,sacculalis,,Hahncappsia sacculalis ,
Crambidae,Helvibotys,pucilla,,Helvibotys pucilla ,
Crambidae,Hyalorista,exuvialis,,Hyalorista exuvialis ,
Crambidae,Hyalorista,taeniolalis,,Hyalorista taeniolalis ,
Crambidae,Neoepicorsia,tuisalis,,Neoepicorsia tuisalis ,
Crambidae,Neohelvibotys,neohelvialis,,Neohelvibotys neohelvialis ,
Crambidae,Ostrinia,penitalis,,Ostrinia penitalis ,
Crambidae,Pseudopyrausta,acutangulalis,,Pseudopyrausta acutangulalis ,
Crambidae,Pyrausta,augustalis,,Pyrausta augustalis ,
Crambidae,Pyrausta,aurea,,Pyrausta aurea ,
Crambidae,Pyrausta,bicoloralis,,Pyrausta bicoloralis ,
Crambidae,Pyrausta,decetialis,,Pyrausta decetialis ,
Crambidae,Pyrausta,deidamialis,,Pyrausta deidamialis ,
Crambidae,Pyrausta,insignitalis,,Pyrausta insignitalis ,
Crambidae,Pyrausta,nigripalpis,,Pyrausta nigripalpis ,
Crambidae,Pyrausta,phoenicealis,,Pyrausta phoenicealis ,
Crambidae,Pyrausta,signatalis,,Pyrausta signatalis ,
Crambidae,Pyrausta,trizonalis,,Pyrausta trizonalis ,
Crambidae,Pyrausta,tyralis,,Pyrausta tyralis ,
Crambidae,Pyrausta,xanthomela,,Pyrausta xanthomela ,
Crambidae,Leptosteges,onirophanta,,Leptosteges onirophanta ,
Crambidae,Leptosteges,parvipunctella,,Leptosteges parvipunctella ,
Crambidae,Rupela,albina,,Rupela albina ,
Crambidae,Rupela,albinella,,Rupela albinella ,
Crambidae,Rupela,antonia,,Rupela antonia ,
Crambidae,Rupela,lumaria,,Rupela lumaria ,
Crambidae,Schoenobius,molybdoplecta,,Schoenobius molybdoplecta ,
Crambidae,Scoparia,BioLep439,,Scoparia BioLep439 ,
Crambidae,Scoparia,sp1,,Scoparia sp1 ,
Crambidae,Scoparia,sp2,,Scoparia sp2 ,
Crambidae,Deuterophysa,albilunalis,,Deuterophysa albilunalis ,
Crambidae,Deuterophysa,asychanalis,,Deuterophysa asychanalis ,
Crambidae,Deuterophysa,BioLep93,,Deuterophysa BioLep93 ,
Crambidae,Deuterophysa,obregonalis,,Deuterophysa obregonalis ,
Crambidae,Dichocrocis,penniger,,Dichocrocis penniger ,
Crambidae,Dichocrocis,sabatalis,,Dichocrocis sabatalis ,
Crambidae,Dichocrocis,tlapalis,,Dichocrocis tlapalis ,
Crambidae,Eulepte,alialis,,Eulepte alialis ,
Crambidae,Eulepte,concordalis,,Eulepte concordalis ,
Crambidae,Eulepte,gastralis,,Eulepte gastralis ,
Crambidae,Goniorhynchus,hampsoni,,Goniorhynchus hampsoni ,
Crambidae,Goniorhynchus,salaconalis,,Goniorhynchus salaconalis ,
Crambidae,Ischnurges,bagoasalis,,Ischnurges bagoasalis ,
Crambidae,Leucochromodes,melusinalis,,Leucochromodes melusinalis ,
Crambidae,Mesocondyla,tarsibarbalis,,Mesocondyla tarsibarbalis ,
Crambidae,Microphysetica,hermeasalis,,Microphysetica hermeasalis ,
Crambidae,Nacoleia,perstygialis,,Nacoleia perstygialis ,
Crambidae,Pelinopsis,pachyzancloides,,Pelinopsis pachyzancloides ,
Crambidae,Penestola,simplicialis,,Penestola simplicialis ,
Crambidae,Piletocera,inconspicua,,Piletocera inconspicua ,
Crambidae,Piletosoma,caeruleonigra,,Piletosoma caeruleonigra ,
Crambidae,Piletosoma,thialis,,Piletosoma thialis ,
Crambidae,Praeacrospila,melanoproctis,,Praeacrospila melanoproctis ,
Crambidae,Praeacrospila,patricialis,,Praeacrospila patricialis ,
Crambidae,Pycnarmon,leucinodialis,,Pycnarmon leucinodialis ,
Crambidae,Pycnarmon,levinia,,Pycnarmon levinia ,
Crambidae,Stenorista,fortunata,,Stenorista fortunata ,
Crambidae,Syllepte,amando,,Syllepte amando ,
Crambidae,Syllepte,angulifera,,Syllepte angulifera ,
Crambidae,Syllepte,belialis,,Syllepte belialis ,
Crambidae,Syllepte,dialis,,Syllepte dialis ,
Crambidae,Syllepte,laticalis,,Syllepte laticalis ,
Crambidae,Syllepte,nitidalis,,Syllepte nitidalis ,
Crambidae,Syllepte,occlusalis,,Syllepte occlusalis ,
Crambidae,Syllepte,pactolalis,,Syllepte pactolalis ,
Crambidae,Syllepte,patagialis,,Syllepte patagialis ,
Crambidae,Syllepte,philetalis,,Syllepte philetalis ,
Crambidae,Syllepte,strigicincta,,Syllepte strigicincta ,
Crambidae,Syllepte,striginervalis,,Syllepte striginervalis ,
Crambidae,Bocchoropsis,plenilinealis,,Bocchoropsis plenilinealis ,
Crambidae,Chilochromopsis,sceletogramma,,Chilochromopsis sceletogramma ,
Crambidae,Coenostolopsis,apicalis,,Coenostolopsis apicalis ,
Crambidae,Lygropia,cernalis,,Lygropia cernalis ,
Crambidae,Lygropia,chromalis,,Lygropia chromalis ,
Crambidae,Lygropia,erythrobathrum,,Lygropia erythrobathrum ,
Crambidae,Lygropia,fusalis,,Lygropia fusalis ,
Crambidae,Lygropia,murinalis,,Lygropia murinalis ,
Crambidae,Lygropia,tripunctata,,Lygropia tripunctata ,
Crambidae,Lypotigris,reginalis,,Lypotigris reginalis ,
Crambidae,Micromartinia,mnemusalis,,Micromartinia mnemusalis ,
Crambidae,Microthyris,alvinalis,,Microthyris alvinalis ,
Crambidae,Microthyris,anormalis,,Microthyris anormalis ,
Crambidae,Microthyris,asadias,,Microthyris asadias ,
Crambidae,Microthyris,prolongalis,,Microthyris prolongalis ,
Crambidae,Pantographa,acoetesalis,,Pantographa acoetesalis ,
Crambidae,Pantographa,expansalis,,Pantographa expansalis ,
Crambidae,Pantographa,limata,,Pantographa limata ,
Crambidae,Pantographa,suffusalis,,Pantographa suffusalis ,
Crambidae,Patania,silicalis,,Patania silicalis ,
Crambidae,Phaedropsis,alitemeralis,,Phaedropsis alitemeralis ,
Crambidae,Phaedropsis,fuscicostalis,,Phaedropsis fuscicostalis ,
Crambidae,Phaedropsis,leialis,,Phaedropsis leialis ,
Crambidae,Phaedropsis,Solis350DHJ02,,Phaedropsis Solis350DHJ02 ,
Crambidae,Phaedropsis,sp. 4YB,,Phaedropsis sp. 4YB ,
Crambidae,Phaedropsis,sp.1,,Phaedropsis sp.1 ,
Crambidae,Phaedropsis,stictigramma,,Phaedropsis stictigramma ,
Crambidae,Phostria,citrinalis,,Phostria citrinalis ,
Crambidae,Phostria,clementalis,,Phostria clementalis ,
Crambidae,Phostria,cyrisalis,,Phostria cyrisalis ,
Crambidae,Phostria,delilalis,,Phostria delilalis ,
Crambidae,Phostria,dohrnii,,Phostria dohrnii ,
Crambidae,Phostria,euagra,,Phostria euagra ,
Crambidae,Phostria,latiapicalis,,Phostria latiapicalis ,
Crambidae,Phostria,mapetalis,,Phostria mapetalis ,
Crambidae,Phostria,mapetica,,Phostria mapetica ,
Crambidae,Phostria,metalobalis,,Phostria metalobalis ,
Crambidae,Phostria,oajacalis,,Phostria oajacalis ,
Crambidae,Phostria,obliqualis,,Phostria obliqualis ,
Crambidae,Phostria,persiusalis,,Phostria persiusalis ,
Crambidae,Phostria,rufalis,,Phostria rufalis ,
Crambidae,Phostria,samealis,,Phostria samealis ,
Crambidae,Phostria,tedea,,Phostria tedea ,
Crambidae,Phostria,temira,,Phostria temira ,
Crambidae,Phostria,truncatalis,,Phostria truncatalis ,
Crambidae,Phostria,varialis,,Phostria varialis ,
Crambidae,Phostria,vitrifera,,Phostria vitrifera ,
Crambidae,Phryganodes,plicatalis,,Phryganodes plicatalis ,
Crambidae,Arthromastix,lauralis,,Arthromastix lauralis ,
Crambidae,Bicilia,iarchasalis,,Bicilia iarchasalis ,
Crambidae,Ceratocilia,falsalis,,Ceratocilia falsalis ,
Crambidae,Ceratocilia,liberalis,,Ceratocilia liberalis ,
Crambidae,Ceratocilia,sixolalis,,Ceratocilia sixolalis ,
Crambidae,Ceratoclasis,delimitalis,,Ceratoclasis delimitalis ,
Crambidae,Ceratoclasis,discodontalis,,Ceratoclasis discodontalis ,
Crambidae,Erilusa,leucoplagialis,,Erilusa leucoplagialis ,
Crambidae,Maracayia,chlorisalis,,Maracayia chlorisalis ,
Crambidae,Psara,hesperialis,,Psara hesperialis ,
Crambidae,Psara,obscuralis,,Psara obscuralis ,
Crambidae,Psara,pargialis,,Psara pargialis ,
Crambidae,Psara,prumnides,,Psara prumnides ,
Crambidae,Blepharomastix,carillalis,,Blepharomastix carillalis ,
Crambidae,Blepharomastix,colubralis,,Blepharomastix colubralis ,
Crambidae,Blepharomastix,costaliparilis,,Blepharomastix costaliparilis ,
Crambidae,Blepharomastix,hypherochalis,,Blepharomastix hypherochalis ,
Crambidae,Blepharomastix,ianthealis,,Blepharomastix ianthealis ,
Crambidae,Blepharomastix,pacificalis,,Blepharomastix pacificalis ,
Crambidae,Blepharomastix,poasalis,,Blepharomastix poasalis ,
Crambidae,Blepharomastix,ranalis,,Blepharomastix ranalis ,
Crambidae,Blepharomastix,rufilinealis,,Blepharomastix rufilinealis ,
Crambidae,Blepharomastix,schistisemalis,,Blepharomastix schistisemalis ,
Crambidae,Blepharomastix,veritalis,,Blepharomastix veritalis ,
Crambidae,Blepharomastix,zethealis,,Blepharomastix zethealis ,
Crambidae,Cryptobotys,zoilusalis,,Cryptobotys zoilusalis ,
Crambidae,Eurrhyparodes,lygdamis,,Eurrhyparodes lygdamis ,
Crambidae,Eurrhyparodes,splendens,,Eurrhyparodes splendens ,
Crambidae,Eurrhyparodes,syllepidia,,Eurrhyparodes syllepidia ,
Crambidae,Herpetogramma,agavealis,,Herpetogramma agavealis ,
Crambidae,Herpetogramma,bipunctalis,,Herpetogramma bipunctalis ,
Crambidae,Herpetogramma,decora,,Herpetogramma decora ,
Crambidae,Herpetogramma,phaeopteralis,,Herpetogramma phaeopteralis ,
Crambidae,Herpetogramma,salbialis,,Herpetogramma salbialis ,
Crambidae,Herpetogramma,semilaniata,,Herpetogramma semilaniata ,
Crambidae,Hileithia,approprialis,,Hileithia approprialis ,
Crambidae,Hileithia,apygalis,,Hileithia apygalis ,
Crambidae,Hileithia,decostalis,,Hileithia decostalis ,
Crambidae,Hileithia,differentialis,,Hileithia differentialis ,
Crambidae,Hileithia,obliqualis,,Hileithia obliqualis ,
Crambidae,Hileithia,rehamalis,,Hileithia rehamalis ,
Crambidae,Metoeca,foedalis,,Metoeca foedalis ,
Crambidae,Pilocrocis,calamistis,,Pilocrocis calamistis ,
Crambidae,Pilocrocis,cryptalis,,Pilocrocis cryptalis ,
Crambidae,Pilocrocis,gillipusalis,,Pilocrocis gillipusalis ,
Crambidae,Pilocrocis,modestalis,,Pilocrocis modestalis ,
Crambidae,Pilocrocis,musalis,,Pilocrocis musalis ,
Crambidae,Pilocrocis,purpurascens,,Pilocrocis purpurascens ,
Crambidae,Pilocrocis,ramentalis,,Pilocrocis ramentalis ,
Crambidae,Pilocrocis,roxonalis,,Pilocrocis roxonalis ,
Crambidae,Pilocrocis,xanthozonalis,,Pilocrocis xanthozonalis ,
Crambidae,Gonocausta,zephyralis,,Gonocausta zephyralis ,
Crambidae,Hydriris,ornatalis,,Hydriris ornatalis ,
Crambidae,Lamprosema,angulinea,,Lamprosema angulinea ,
Crambidae,Lamprosema,brunnealis,,Lamprosema brunnealis ,
Crambidae,Lamprosema,brunnescens,,Lamprosema brunnescens ,
Crambidae,Lamprosema,cayugalis,,Lamprosema cayugalis ,
Crambidae,Lamprosema,dorisalis,,Lamprosema dorisalis ,
Crambidae,Lamprosema,esperanzalis,,Lamprosema esperanzalis ,
Crambidae,Lamprosema,excurvalis,,Lamprosema excurvalis ,
Crambidae,Lamprosema,foviferalis,,Lamprosema foviferalis ,
Crambidae,Lamprosema,nannalis,,Lamprosema nannalis ,
Crambidae,Lamprosema,pelealis,,Lamprosema pelealis ,
Crambidae,Lamprosema,sinaloanensis,,Lamprosema sinaloanensis ,
Crambidae,Lamprosema,victoriae,,Lamprosema victoriae ,
Crambidae,Ommatospila,narcaeusalis,,Ommatospila narcaeusalis ,
Crambidae,Syllepis,hortalis,,Syllepis hortalis ,
Crambidae,Syllepis,marialis,,Syllepis marialis ,
Crambidae,Hymenia,perspectalis,,Hymenia perspectalis ,
Crambidae,Spoladea,recurvalis,,Spoladea recurvalis ,
Crambidae,Atomopteryx,solanalis,,Atomopteryx solanalis ,
Crambidae,Euleucinodes,conifrons,,Euleucinodes conifrons ,
Crambidae,Lineodes,aztecalis,,Lineodes aztecalis ,
Crambidae,Lineodes,BioLep09,,Lineodes BioLep09 ,
Crambidae,Lineodes,integra,,Lineodes integra ,
Crambidae,Lineodes,vulnifica,,Lineodes vulnifica ,
Crambidae,Neoleucinodes,alegralis,,Neoleucinodes alegralis ,
Crambidae,Neoleucinodes,elegantilis,,Neoleucinodes elegantilis ,
Crambidae,Neoleucinodes,imperialis,,Neoleucinodes imperialis ,
Crambidae,Neoleucinodes,incultalis,,Neoleucinodes incultalis ,
Crambidae,Neoleucinodes,prophetica,,Neoleucinodes prophetica ,
Crambidae,Neoleucinodes,torvis,,Neoleucinodes torvis ,
Crambidae,Proleucinodes,xylopastalis,,Proleucinodes xylopastalis ,
Crambidae,Rhectosemia,compostalis,,Rhectosemia compostalis ,
Crambidae,Rhectosemia,multifarialis,,Rhectosemia multifarialis ,
Crambidae,Rhectosemia,viriditincta,,Rhectosemia viriditincta ,
Crambidae,Zellerina,pterophoralis,,Zellerina pterophoralis ,
Crambidae,Agathodes,designalis,,Agathodes designalis ,
Crambidae,Agathodes,monstralis,,Agathodes monstralis ,
Crambidae,Anarmodia,inflexalis,,Anarmodia inflexalis ,
Crambidae,Anarmodia,nebulosalis,,Anarmodia nebulosalis ,
Crambidae,Anarmodia,remotalis,,Anarmodia remotalis ,
Crambidae,Anarmodia,repandalis,,Anarmodia repandalis ,
Crambidae,Aphytoceros,tamaralis,,Aphytoceros tamaralis ,
Crambidae,Asturodes,bioalfae,,Asturodes bioalfae ,
Crambidae,Asturodes,encisoensis,,Asturodes encisoensis ,
Crambidae,Asturodes,fimbriauralis,,Asturodes fimbriauralis ,
Crambidae,Asturodes,junkoshimurae,,Asturodes junkoshimurae ,
Crambidae,Azochis,BioLep204,,Azochis BioLep204 ,
Crambidae,Azochis,BioLep210,,Azochis BioLep210 ,
Crambidae,Azochis,curvilinealis,,Azochis curvilinealis ,
Crambidae,Azochis,mactalis,,Azochis mactalis ,
Crambidae,Azochis,oncalis,,Azochis oncalis ,
Crambidae,Azochis,ruscialis,,Azochis ruscialis ,
Crambidae,Caprinia,periusalis,,Caprinia periusalis ,
Crambidae,Compacta,hirtalis,,Compacta hirtalis ,
Crambidae,Condylorrhiza,vestigialis,,Condylorrhiza vestigialis ,
Crambidae,Diaphania,aurogrisealis,,Diaphania aurogrisealis ,
Crambidae,Diaphania,beckeri,,Diaphania beckeri ,
Crambidae,Diaphania,cachinalis,,Diaphania cachinalis ,
Crambidae,Diaphania,costaricalis,,Diaphania costaricalis ,
Crambidae,Diaphania,costata,,Diaphania costata ,
Crambidae,Diaphania,elegans,,Diaphania elegans ,
Crambidae,Diaphania,eumeusalis,,Diaphania eumeusalis ,
Crambidae,Diaphania,exclusalis,,Diaphania exclusalis ,
Crambidae,Diaphania,fuligalis,,Diaphania fuligalis ,
Crambidae,Diaphania,fumosalis,,Diaphania fumosalis ,
Crambidae,Diaphania,glauculalis,,Diaphania glauculalis ,
Crambidae,Diaphania,grisealis,,Diaphania grisealis ,
Crambidae,Diaphania,hyalinata,,Diaphania hyalinata ,
Crambidae,Diaphania,indica,,Diaphania indica ,
Crambidae,Diaphania,latilimbalis,,Diaphania latilimbalis ,
Crambidae,Diaphania,lucidalis,,Diaphania lucidalis ,
Crambidae,Diaphania,modialis,,Diaphania modialis ,
Crambidae,Diaphania,nigricilialis,,Diaphania nigricilialis ,
Crambidae,Diaphania,nitidalis,,Diaphania nitidalis ,
Crambidae,Diaphania,novicialis,,Diaphania novicialis ,
Crambidae,Diaphania,ochrivitralis,,Diaphania ochrivitralis ,
Crambidae,Diaphania,plumbidorsalis,,Diaphania plumbidorsalis ,
Crambidae,Diaphania,praxialis,,Diaphania praxialis ,
Crambidae,Diaphania,superalis,,Diaphania superalis ,
Crambidae,Glyphodes,extorris,,Glyphodes extorris ,
Crambidae,Glyphodes,floridalis,,Glyphodes floridalis ,
Crambidae,Glyphodes,sibillalis,,Glyphodes sibillalis ,
Crambidae,Hodebertia,testalis,,Hodebertia testalis ,
Crambidae,Hoterodes,ausonia,,Hoterodes ausonia ,
Crambidae,Leucochroma,corope,,Leucochroma corope ,
Crambidae,Liopasia,ochracealis,,Liopasia ochracealis ,
Crambidae,Liopasia,simplicissimalis,,Liopasia simplicissimalis ,
Crambidae,Maruca,vitrata,,Maruca vitrata ,
Crambidae,Megastes,grandalis,,Megastes grandalis ,
Crambidae,Megastes,praxiteles,,Megastes praxiteles ,
Crambidae,Megastes,pusialis,,Megastes pusialis ,
Crambidae,Omiodes,albicilialis,,Omiodes albicilialis ,
Crambidae,Omiodes,alboanalis,,Omiodes alboanalis ,
Crambidae,Omiodes,anxiferalis,,Omiodes anxiferalis ,
Crambidae,Omiodes,argentigulalis,,Omiodes argentigulalis ,
Crambidae,Omiodes,confusalis,,Omiodes confusalis ,
Crambidae,Omiodes,croceiceps,,Omiodes croceiceps ,
Crambidae,Omiodes,cuniculalis,,Omiodes cuniculalis ,
Crambidae,Omiodes,fulvicauda,,Omiodes fulvicauda ,
Crambidae,Omiodes,grandis,,Omiodes grandis ,
Crambidae,Omiodes,hallwachsae,,Omiodes hallwachsae ,
Crambidae,Omiodes,humeralis,,Omiodes humeralis ,
Crambidae,Omiodes,indicata,,Omiodes indicata ,
Crambidae,Omiodes,insolutalis,,Omiodes insolutalis ,
Crambidae,Omiodes,martini,,Omiodes martini ,
Crambidae,Omiodes,martyralis,,Omiodes martyralis ,
Crambidae,Omiodes,nitida,,Omiodes nitida ,
Crambidae,Omiodes,ochracea,,Omiodes ochracea ,
Crambidae,Omiodes,pandaralis,,Omiodes pandaralis ,
Crambidae,Omiodes,seminitidalis,,Omiodes seminitidalis ,
Crambidae,Omiodes,simialis,,Omiodes simialis ,
Crambidae,Omiodes,spoliatalis,,Omiodes spoliatalis ,
Crambidae,Omiodes,stigmosalis,,Omiodes stigmosalis ,
Crambidae,Omiodes,xanthodysana,,Omiodes xanthodysana ,
Crambidae,Palpita,citrina,,Palpita citrina ,
Crambidae,Palpita,flegia,,Palpita flegia ,
Crambidae,Palpita,jairusalis,,Palpita jairusalis ,
Crambidae,Palpita,quadristigmalis,,Palpita quadristigmalis ,
Crambidae,Palpita,venatalis,,Palpita venatalis ,
Crambidae,Polygrammodes,eleuata,,Polygrammodes eleuata ,
Crambidae,Polygrammodes,fenestrata,,Polygrammodes fenestrata ,
Crambidae,Polygrammodes,hartigi,,Polygrammodes hartigi ,
Crambidae,Polygrammodes,hercules,,Polygrammodes hercules ,
Crambidae,Polygrammodes,mimetica,,Polygrammodes mimetica ,
Crambidae,Polygrammodes,nervosa,,Polygrammodes nervosa ,
Crambidae,Polygrammodes,oxydalis,,Polygrammodes oxydalis ,
Crambidae,Polygrammodes,quatrilis,,Polygrammodes quatrilis ,
Crambidae,Polygrammodes,rufinalis,,Polygrammodes rufinalis ,
Crambidae,Polygrammodes,sanguinalis,,Polygrammodes sanguinalis ,
Crambidae,Polygrammodes,sp-nov11,,Polygrammodes sp-nov11 ,
Crambidae,Prenesta,fenestrinalis,,Prenesta fenestrinalis ,
Crambidae,Prenesta,latifascialis,,Prenesta latifascialis ,
Crambidae,Prenesta,rubrocinctalis,,Prenesta rubrocinctalis ,
Crambidae,Prenesta,scyllalis,,Prenesta scyllalis ,
Crambidae,Radessa,pardalota,,Radessa pardalota ,
Crambidae,Sparagmia,gonoptera,,Sparagmia gonoptera ,
Crambidae,Synclera,jarbusalis,,Synclera jarbusalis ,
Crambidae,Syngamilyta,apicolor,,Syngamilyta apicolor ,
Crambidae,Syngamilyta,pretiosalis,,Syngamilyta pretiosalis ,
Crambidae,Syngamilyta,samarialis,,Syngamilyta samarialis ,
Crambidae,Terastia,meticulosalis,,Terastia meticulosalis ,
Crambidae,Ategumia,dilecticolor,,Ategumia dilecticolor ,
Crambidae,Ategumia,ebulealis,,Ategumia ebulealis ,
Crambidae,Ategumia,matutinalis,,Ategumia matutinalis ,
Crambidae,Bocchoris,marucalis,,Bocchoris marucalis ,
Crambidae,Bocchoris,placitalis,,Bocchoris placitalis ,
Crambidae,Desmia,albisectalis,,Desmia albisectalis ,
Crambidae,Desmia,bajulalis,,Desmia bajulalis ,
Crambidae,Desmia,benealis,,Desmia benealis ,
Crambidae,Desmia,clarkei,,Desmia clarkei ,
Crambidae,Desmia,cristinae,,Desmia cristinae ,
Crambidae,Desmia,deploralis,,Desmia deploralis ,
Crambidae,Desmia,filicornis,,Desmia filicornis ,
Crambidae,Desmia,flavalis,,Desmia flavalis ,
Crambidae,Desmia,grandisalis,,Desmia grandisalis ,
Crambidae,Desmia,jovealis,,Desmia jovealis ,
Crambidae,Desmia,julialis,,Desmia julialis ,
Crambidae,Desmia,melanopalis,,Desmia melanopalis ,
Crambidae,Desmia,octomaculalis,,Desmia octomaculalis ,
Crambidae,Desmia,parastigma,,Desmia parastigma ,
Crambidae,Desmia,ploralis,,Desmia ploralis ,
Crambidae,Desmia,ruptilinealis,,Desmia ruptilinealis ,
Crambidae,Desmia,solis19,,Desmia solis19 ,
Crambidae,Desmia,stenizonalis,,Desmia stenizonalis ,
Crambidae,Desmia,tages,,Desmia tages ,
Crambidae,Desmia,ufeus,,Desmia ufeus ,
Crambidae,Desmia,vulcanalis,,Desmia vulcanalis ,
Crambidae,Diacme,elealis,,Diacme elealis ,
Crambidae,Diacme,mopsalis,,Diacme mopsalis ,
Crambidae,Diasemiodes,eudamidasalis,,Diasemiodes eudamidasalis ,
Crambidae,Diasemiopsis,leodocusalis,,Diasemiopsis leodocusalis ,
Crambidae,Diathrausta,cacalis,,Diathrausta cacalis ,
Crambidae,Epipagis,fenestralis,,Epipagis fenestralis ,
Crambidae,Epipagis,zinghalis,,Epipagis zinghalis ,
Crambidae,Mimophobetron,pyropsalis,,Mimophobetron pyropsalis ,
Crambidae,Mimorista,botydalis,,Mimorista botydalis ,
Crambidae,Niphograpta,albiguttalis,,Niphograpta albiguttalis ,
Crambidae,Parapilocrocis,albomarginalis,,Parapilocrocis albomarginalis ,
Crambidae,Parapilocrocis,citribasalis,,Parapilocrocis citribasalis ,
Crambidae,Samea,baccatalis,,Samea baccatalis ,
Crambidae,Samea,delicata,,Samea delicata ,
Crambidae,Samea,ecclesialis,,Samea ecclesialis ,
Crambidae,Samea,multiplicalis,,Samea multiplicalis ,
Crambidae,Samea,sylvialis,,Samea sylvialis ,
