,accepted_taxon_key,order_name,family_name,genus_name,species_name_provided,authority_name_provided,search_species_name,gbif_species_name,confidence,status,match_type,rank,source,n_imgs
1187,1749948,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter harrisella,"Linnaeus, 1761",Phyllonorycter harrisella,Phyllonorycter harrisella,99,ACCEPTED,EXACT,SPECIES,London06October2023,59
1188,1749901,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter heegeriella,"Zeller, 1846",Phyllonorycter heegeriella,Phyllonorycter heegeriella,99,ACCEPTED,EXACT,SPECIES,London06October2023,28
1189,1749846,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter hilarella,"Zetterstedt, 1839",Phyllonorycter hilarella,Phyllonorycter hilarella,99,ACCEPTED,EXACT,SPECIES,London06October2023,65
1190,1749773,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter hostis,"Triberti, 2007",Phyllonorycter hostis,Phyllonorycter hostis,99,ACCEPTED,EXACT,SPECIES,London06October2023,0
1191,1750230,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter insignitella,"Zeller, 1846",Phyllonorycter insignitella,Phyllonorycter insignitella,99,ACCEPTED,EXACT,SPECIES,London06October2023,6
1192,1750097,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter joannisi,"Le Marchand, 1936",Phyllonorycter joannisi,Phyllonorycter joannisi,99,ACCEPTED,EXACT,SPECIES,London06October2023,195
1193,1750034,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter junoniella,"Zeller, 1846",Phyllonorycter junoniella,Phyllonorycter junoniella,99,ACCEPTED,EXACT,SPECIES,London06October2023,89
1194,1749954,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter klemannella,"Fabricius, 1781",Phyllonorycter klemannella,Phyllonorycter klemannella,99,ACCEPTED,EXACT,SPECIES,London06October2023,48
1195,1749908,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter kuhlweiniella,"Zeller, 1839",Phyllonorycter kuhlweiniella,Phyllonorycter kuhlweiniella,99,ACCEPTED,EXACT,SPECIES,London06October2023,1
1196,1749762,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter lantanella,"Schrank, 1802",Phyllonorycter lantanella,Phyllonorycter lantanella,99,ACCEPTED,EXACT,SPECIES,London06October2023,42
1197,1750244,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter lautella,"Zeller, 1846",Phyllonorycter lautella,Phyllonorycter lautella,99,ACCEPTED,EXACT,SPECIES,London06October2023,31
1198,1750159,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter leucographella,"Zeller, 1850",Phyllonorycter leucographella,Phyllonorycter leucographella,99,ACCEPTED,EXACT,SPECIES,London06October2023,350
1199,1749929,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter maestingella,"Müller, 1764",Phyllonorycter maestingella,Phyllonorycter maestingella,99,ACCEPTED,EXACT,SPECIES,London06October2023,668
1200,1750286,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter medicaginella,"Gerasimov, 1930",Phyllonorycter medicaginella,Phyllonorycter medicaginella,99,ACCEPTED,EXACT,SPECIES,London06October2023,7
1201,1750213,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter mespilella,"Hübner, 1805",Phyllonorycter mespilella,Phyllonorycter mespilella,99,ACCEPTED,EXACT,SPECIES,London06October2023,6
1202,1750131,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter messaniella,"Zeller, 1846",Phyllonorycter messaniella,Phyllonorycter messaniella,99,ACCEPTED,EXACT,SPECIES,London06October2023,98
1203,1749975,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter muelleriella,"Zeller, 1839",Phyllonorycter muelleriella,Phyllonorycter muelleriella,99,ACCEPTED,EXACT,SPECIES,London06October2023,3
1204,1749883,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter nicellii,"Stainton, 1851",Phyllonorycter nicellii,Phyllonorycter nicellii,99,ACCEPTED,EXACT,SPECIES,London06October2023,206
1205,1749862,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter nigrescentella,"Logan, 1851",Phyllonorycter nigrescentella,Phyllonorycter nigrescentella,99,ACCEPTED,EXACT,SPECIES,London06October2023,12
1206,1750106,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter oxyacanthae,"Frey, 1856",Phyllonorycter oxyacanthae,Phyllonorycter oxyacanthae,99,ACCEPTED,EXACT,SPECIES,London06October2023,49
1207,1750046,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter pastorella,"Zeller, 1846",Phyllonorycter pastorella,Phyllonorycter pastorella,99,ACCEPTED,EXACT,SPECIES,London06October2023,23
1208,1749936,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter platani,"Staudinger, 1870",Phyllonorycter platani,Phyllonorycter platani,99,ACCEPTED,EXACT,SPECIES,London06October2023,472
1209,1750143,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter quercifoliella,"Zeller, 1839",Phyllonorycter quercifoliella,Phyllonorycter quercifoliella,99,ACCEPTED,EXACT,SPECIES,London06October2023,92
1210,1750122,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter quinqueguttella,"Stainton, 1851",Phyllonorycter quinqueguttella,Phyllonorycter quinqueguttella,99,ACCEPTED,EXACT,SPECIES,London06October2023,41
1211,1750076,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter rajella,"Linnaeus, 1758",Phyllonorycter rajella,Phyllonorycter rajella,99,ACCEPTED,EXACT,SPECIES,London06October2023,156
1212,1749869,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter roboris,"Zeller, 1839",Phyllonorycter roboris,Phyllonorycter roboris,99,ACCEPTED,EXACT,SPECIES,London06October2023,39
1213,1749801,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter sagitella,"Bjerkander, 1790",Phyllonorycter sagitella,Phyllonorycter sagitella,99,ACCEPTED,EXACT,SPECIES,London06October2023,56
1214,1749766,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter salicicolella,"Sircom, 1848",Phyllonorycter salicicolella,Phyllonorycter salicicolella,99,ACCEPTED,EXACT,SPECIES,London06October2023,32
1215,1750173,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter scabiosella,"Douglas, 1853",Phyllonorycter scabiosella,Phyllonorycter scabiosella,99,ACCEPTED,EXACT,SPECIES,London06October2023,0
1216,1750136,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter schreberella,"Fabricius, 1781",Phyllonorycter schreberella,Phyllonorycter schreberella,99,ACCEPTED,EXACT,SPECIES,London06October2023,53
1217,1750086,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter scopariella,"Zeller, 1846",Phyllonorycter scopariella,Phyllonorycter scopariella,99,ACCEPTED,EXACT,SPECIES,London06October2023,0
1218,1749984,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter sorbi,"Frey, 1855",Phyllonorycter sorbi,Phyllonorycter sorbi,99,ACCEPTED,EXACT,SPECIES,London06October2023,94
1219,1749880,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter spinicolella,"Zeller, 1846",Phyllonorycter spinicolella,Phyllonorycter spinicolella,99,ACCEPTED,EXACT,SPECIES,London06October2023,19
1220,1749837,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter staintoniella,"Nicelli, 1853",Phyllonorycter staintoniella,Phyllonorycter staintoniella,99,ACCEPTED,EXACT,SPECIES,London06October2023,2
1221,1749775,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter stettinensis,"Nicelli, 1852",Phyllonorycter stettinensis,Phyllonorycter stettinensis,99,ACCEPTED,EXACT,SPECIES,London06October2023,115
1222,1750288,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter strigulatella,"Zeller, 1846",Phyllonorycter strigulatella,Phyllonorycter strigulatella,99,ACCEPTED,EXACT,SPECIES,London06October2023,57
1223,1750144,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter tenerella,"Joannis, 1915",Phyllonorycter tenerella,Phyllonorycter tenerella,99,ACCEPTED,EXACT,SPECIES,London06October2023,103
1224,1750051,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter trifasciella,"Haworth, 1828",Phyllonorycter trifasciella,Phyllonorycter trifasciella,99,ACCEPTED,EXACT,SPECIES,London06October2023,43
1225,1749943,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter tristrigella,"Haworth, 1828",Phyllonorycter tristrigella,Phyllonorycter tristrigella,99,ACCEPTED,EXACT,SPECIES,London06October2023,81
1226,1749781,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter ulicicolella,"Stainton, 1851",Phyllonorycter ulicicolella,Phyllonorycter ulicicolella,99,ACCEPTED,EXACT,SPECIES,London06October2023,0
1227,1749744,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter ulmifoliella,"Hübner, 1817",Phyllonorycter ulmifoliella,Phyllonorycter ulmifoliella,99,ACCEPTED,EXACT,SPECIES,London06October2023,168
1228,1750236,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter viminetorum,"Stainton, 1854",Phyllonorycter viminetorum,Phyllonorycter viminetorum,99,ACCEPTED,EXACT,SPECIES,London06October2023,3
1229,1750226,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter viminiella,"Sircom, 1848",Phyllonorycter viminiella,Phyllonorycter salictella,99,SYNONYM,EXACT,SPECIES,London06October2023,19
1230,4536109,Lepidoptera,Gracillariidae,Povolnya,Povolnya leucapennella,"Stephens, 1835",Povolnya leucapennella,Povolnya leucapennella,99,ACCEPTED,EXACT,SPECIES,London06October2023,27
1231,1831736,Lepidoptera,Heliodinidae,Heliodines,Heliodines roesella,"Linnaeus, 1758",Heliodines roesella,Heliodines roesella,99,ACCEPTED,EXACT,SPECIES,London06October2023,20
1232,4522954,Lepidoptera,Heliozelidae,Antispila,Antispila metallella,"Denis & Schiffermüller, 1775",Antispila metallella,Antispila metallella,99,ACCEPTED,EXACT,SPECIES,London06October2023,26
1233,1861331,Lepidoptera,Heliozelidae,Antispila,Antispila treitschkiella,"Fischer von Röslerstamm, 1843",Antispila treitschkiella,Antispila petryi,99,SYNONYM,EXACT,SPECIES,London06October2023,111
1234,1861210,Lepidoptera,Heliozelidae,Heliozela,Heliozela hammoniella,"Sorhagen, 1885",Heliozela hammoniella,Heliozela hammoniella,99,ACCEPTED,EXACT,SPECIES,London06October2023,29
1235,1861213,Lepidoptera,Heliozelidae,Heliozela,Heliozela resplendella,"Stainton, 1851",Heliozela resplendella,Heliozela resplendella,99,ACCEPTED,EXACT,SPECIES,London06October2023,72
1236,1861205,Lepidoptera,Heliozelidae,Heliozela,Heliozela sericiella,"Haworth, 1828",Heliozela sericiella,Heliozela sericiella,99,ACCEPTED,EXACT,SPECIES,London06October2023,19
1237,1828637,Lepidoptera,Hepialidae,Hepialus,Hepialus humuli,"Linnaeus, 1758",Hepialus humuli,Hepialus humuli,99,ACCEPTED,EXACT,SPECIES,London06October2023,1246
1238,7448174,Lepidoptera,Hepialidae,Korscheltellus,Korscheltellus fusconebulosa,"De Geer, 1778",Korscheltellus fusconebulosa,Korscheltellus fusconebulosus,97,ACCEPTED,FUZZY,SPECIES,London06October2023,1335
1239,5879654,Lepidoptera,Hepialidae,Korscheltellus,Korscheltellus lupulina,"Linnaeus, 1758",Korscheltellus lupulina,Korscheltellus lupulina,99,ACCEPTED,EXACT,SPECIES,London06October2023,1654
1240,4525610,Lepidoptera,Hepialidae,Phymatopus,Phymatopus hecta,"Linnaeus, 1758",Phymatopus hecta,Phymatopus hecta,99,ACCEPTED,EXACT,SPECIES,London06October2023,1181
1241,6097236,Lepidoptera,Hepialidae,Triodia,Triodia sylvina,"Linnaeus, 1761",Triodia sylvina,Triodia sylvina,99,ACCEPTED,EXACT,SPECIES,London06October2023,1902
1242,4522933,Lepidoptera,Incurvariidae,Incurvaria,Incurvaria masculella,"Denis & Schiffermüller, 1775",Incurvaria masculella,Incurvaria masculella,99,ACCEPTED,EXACT,SPECIES,London06October2023,420
1243,1860628,Lepidoptera,Incurvariidae,Lampronia,Incurvaria oehlmanniella,"Hübner, 1796",Incurvaria oehlmanniella,Lampronia oehlmaniella,99,SYNONYM,EXACT,SPECIES,London06October2023,131
1244,1860688,Lepidoptera,Incurvariidae,Incurvaria,Incurvaria pectinea,"Haworth, 1828",Incurvaria pectinea,Incurvaria pectinea,99,ACCEPTED,EXACT,SPECIES,London06October2023,153
1245,1860621,Lepidoptera,Incurvariidae,Lampronia,Incurvaria praelatella,"Denis & Schiffermüller, 1775",Incurvaria praelatella,Lampronia praelatella,99,SYNONYM,EXACT,SPECIES,London06October2023,145
1246,5123582,Lepidoptera,Incurvariidae,Phylloporia,Phylloporia bistrigella,"Haworth, 1828",Phylloporia bistrigella,Phylloporia bistrigella,99,ACCEPTED,EXACT,SPECIES,London06October2023,81
1247,1733484,Lepidoptera,Lasiocampidae,Dendrolimus,Dendrolimus pini,"Linnaeus, 1758",Dendrolimus pini,Dendrolimus pini,99,ACCEPTED,EXACT,SPECIES,London06October2023,1290
1248,4525266,Lepidoptera,Lasiocampidae,Eriogaster,Eriogaster lanestris,"Linnaeus, 1758",Eriogaster lanestris,Eriogaster lanestris,99,ACCEPTED,EXACT,SPECIES,London06October2023,742
1249,1734453,Lepidoptera,Lasiocampidae,Euthrix,Euthrix potatoria,"Linnaeus, 1758",Euthrix potatoria,Euthrix potatoria,99,ACCEPTED,EXACT,SPECIES,London06October2023,1778
1250,1732565,Lepidoptera,Lasiocampidae,Gastropacha,Gastropacha quercifolia,"Linnaeus, 1758",Gastropacha quercifolia,Gastropacha quercifolia,99,ACCEPTED,EXACT,SPECIES,London06October2023,1165
1251,1734826,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa quercus,"Linnaeus, 1758",Lasiocampa quercus,Lasiocampa quercus,99,ACCEPTED,EXACT,SPECIES,London06October2023,1737
1252,1734704,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa trifolii,"Denis & Schiffermüller, 1775",Lasiocampa trifolii,Lasiocampa trifolii,99,ACCEPTED,EXACT,SPECIES,London06October2023,1258
1253,1732416,Lepidoptera,Lasiocampidae,Macrothylacia,Macrothylacia rubi,"Linnaeus, 1758",Macrothylacia rubi,Macrothylacia rubi,99,ACCEPTED,EXACT,SPECIES,London06October2023,1873
1254,5101678,Lepidoptera,Lasiocampidae,Malacosoma,Malacosoma castrensis,"Linnaeus, 1758",Malacosoma castrensis,Malacosoma castrensis,99,ACCEPTED,EXACT,SPECIES,London06October2023,488
1255,5101745,Lepidoptera,Lasiocampidae,Malacosoma,Malacosoma neustria,"Linnaeus, 1758",Malacosoma neustria,Malacosoma neustria,99,ACCEPTED,EXACT,SPECIES,London06October2023,1498
1256,5102287,Lepidoptera,Lasiocampidae,Odonestis,Odonestis pruni,"Linnaeus, 1758",Odonestis pruni,Odonestis pruni,99,ACCEPTED,EXACT,SPECIES,London06October2023,385
1257,1732662,Lepidoptera,Lasiocampidae,Phyllodesma,Phyllodesma ilicifolia,"Linnaeus, 1758",Phyllodesma ilicifolia,Phyllodesma ilicifolia,99,ACCEPTED,EXACT,SPECIES,London06October2023,414
1258,1732063,Lepidoptera,Lasiocampidae,Poecilocampa,Poecilocampa populi,"Linnaeus, 1758",Poecilocampa populi,Poecilocampa populi,99,ACCEPTED,EXACT,SPECIES,London06October2023,1545
1259,1732452,Lepidoptera,Lasiocampidae,Trichiura,Trichiura crataegi,"Linnaeus, 1758",Trichiura crataegi,Trichiura crataegi,99,ACCEPTED,EXACT,SPECIES,London06October2023,1018
1260,5105339,Lepidoptera,Limacodidae,Apoda,Apoda limacodes,"Hufnagel, 1766",Apoda limacodes,Apoda limacodes,99,ACCEPTED,EXACT,SPECIES,London06October2023,1336
1261,4522322,Lepidoptera,Limacodidae,Heterogenea,Heterogenea asella,"Denis & Schiffermüller, 1775",Heterogenea asella,Heterogenea asella,99,ACCEPTED,EXACT,SPECIES,London06October2023,321
1262,5119414,Lepidoptera,Lyonetiidae,Leucoptera,Leucoptera laburnella,"Stainton, 1851",Leucoptera laburnella,Leucoptera laburnella,99,ACCEPTED,EXACT,SPECIES,London06October2023,73
1263,5119455,Lepidoptera,Lyonetiidae,Leucoptera,Leucoptera lathyrifoliella,"Stainton, 1865",Leucoptera lathyrifoliella,Leucoptera lathyrifoliella,99,ACCEPTED,EXACT,SPECIES,London06October2023,0
1264,5119443,Lepidoptera,Lyonetiidae,Leucoptera,Leucoptera lotella,"Stainton, 1858",Leucoptera lotella,Leucoptera lotella,99,ACCEPTED,EXACT,SPECIES,London06October2023,37
1265,5769255,Lepidoptera,Lyonetiidae,Leucoptera,Leucoptera malifoliella,"Costa, 1836",Leucoptera malifoliella,Leucoptera malifoliella,99,ACCEPTED,EXACT,SPECIES,London06October2023,73
1266,5119397,Lepidoptera,Lyonetiidae,Leucoptera,Leucoptera orobi,"Stainton, 1869",Leucoptera orobi,Leucoptera orobi,99,ACCEPTED,EXACT,SPECIES,London06October2023,4
1267,5119398,Lepidoptera,Lyonetiidae,Leucoptera,Leucoptera sinuella,"Reutti, 1853",Leucoptera sinuella,Leucoptera sinuella,99,ACCEPTED,EXACT,SPECIES,London06October2023,19
1268,8254441,Lepidoptera,Lyonetiidae,Leucoptera,Leucoptera spartifoliella,"Hübner, 1813",Leucoptera spartifoliella,Leucoptera spartifoliella,99,ACCEPTED,EXACT,SPECIES,London06October2023,44
1269,1829322,Lepidoptera,Lyonetiidae,Lyonetia,Lyonetia clerkella,"Linnaeus, 1758",Lyonetia clerkella,Lyonetia clerkella,99,ACCEPTED,EXACT,SPECIES,London06October2023,1266
1270,1829363,Lepidoptera,Lyonetiidae,Lyonetia,Lyonetia prunifoliella,"Hübner, 1796",Lyonetia prunifoliella,Lyonetia prunifoliella,99,ACCEPTED,EXACT,SPECIES,London06October2023,136
1271,9768838,Lepidoptera,Lypusidae,Agnoea,Agnoea flavifrontella,"Denis & Schiffermüller, 1775",Agnoea flavifrontella,Agnoea flavifrontella,99,ACCEPTED,EXACT,SPECIES,London06October2023,39
1272,9734171,Lepidoptera,Lypusidae,Agnoea,Agnoea josephinae,"Toll, 1956",Agnoea josephinae,Agnoea josephinae,99,ACCEPTED,EXACT,SPECIES,London06October2023,801
1273,9717507,Lepidoptera,Lypusidae,Agnoea,Agnoea subochreella,"Doubleday, 1859",Agnoea subochreella,Agnoea subochreella,99,ACCEPTED,EXACT,SPECIES,London06October2023,2
1274,1835953,Lepidoptera,Lypusidae,Amphisbatis,Amphisbatis incongruella,"Stainton, 1849",Amphisbatis incongruella,Amphisbatis incongruella,99,ACCEPTED,EXACT,SPECIES,London06October2023,7
1275,7646066,Lepidoptera,Micropterigidae,Micropterix,Micropterix aruncella,"Scopoli, 1763",Micropterix aruncella,Micropterix aruncella,99,ACCEPTED,EXACT,SPECIES,London06October2023,194
1276,1939688,Lepidoptera,Micropterigidae,Micropterix,Micropterix aureatella,"Scopoli, 1763",Micropterix aureatella,Micropterix aureatella,99,ACCEPTED,EXACT,SPECIES,London06October2023,434
1277,1939677,Lepidoptera,Micropterigidae,Micropterix,Micropterix calthella,"Linnaeus, 1761",Micropterix calthella,Micropterix calthella,99,ACCEPTED,EXACT,SPECIES,London06October2023,555
1278,1939680,Lepidoptera,Micropterigidae,Micropterix,Micropterix mansuetella,"Zeller, 1844",Micropterix mansuetella,Micropterix mansuetella,99,ACCEPTED,EXACT,SPECIES,London06October2023,44
1279,1939658,Lepidoptera,Micropterigidae,Micropterix,Micropterix tunbergella,"Fabricius, 1787",Micropterix tunbergella,Micropterix tunbergella,99,ACCEPTED,EXACT,SPECIES,London06October2023,94
1280,1846202,Lepidoptera,Momphidae,Mompha,Mompha bradleyi,"Riedl, 1965",Mompha bradleyi,Mompha bradleyi,99,ACCEPTED,EXACT,SPECIES,London06October2023,0
1281,1846141,Lepidoptera,Momphidae,Mompha,Mompha conturbatella,"Hübner, 1819",Mompha conturbatella,Mompha conturbatella,99,ACCEPTED,EXACT,SPECIES,London06October2023,154
1282,1846219,Lepidoptera,Momphidae,Mompha,Mompha divisella,"Herrich-Schäffer, 1854",Mompha divisella,Mompha decorella,99,SYNONYM,EXACT,SPECIES,London06October2023,140
1283,1846112,Lepidoptera,Momphidae,Mompha,Mompha epilobiella,"Denis & Schiffermüller, 1775",Mompha epilobiella,Mompha epilobiella,98,ACCEPTED,EXACT,SPECIES,London06October2023,55
1284,4528813,Lepidoptera,Momphidae,Mompha,Mompha jurassicella,"Frey, 1881",Mompha jurassicella,Mompha jurassicella,99,ACCEPTED,EXACT,SPECIES,London06October2023,2
1285,1846210,Lepidoptera,Momphidae,Mompha,Mompha lacteella,"Stephens, 1834",Mompha lacteella,Mompha lacteella,99,ACCEPTED,EXACT,SPECIES,London06October2023,49
1286,4528818,Lepidoptera,Momphidae,Mompha,Mompha langiella,"Hübner, 1796",Mompha langiella,Mompha langiella,99,ACCEPTED,EXACT,SPECIES,London06October2023,408
1287,1846107,Lepidoptera,Momphidae,Mompha,Mompha locupletella,"Denis & Schiffermüller, 1775",Mompha locupletella,Mompha locupletella,99,ACCEPTED,EXACT,SPECIES,London06October2023,85
1288,1846117,Lepidoptera,Momphidae,Mompha,Mompha miscella,"Denis & Schiffermüller, 1775",Mompha miscella,Mompha miscella,99,ACCEPTED,EXACT,SPECIES,London06October2023,11
1289,1846149,Lepidoptera,Momphidae,Mompha,Mompha ochraceella,"Curtis, 1839",Mompha ochraceella,Mompha ochraceella,99,ACCEPTED,EXACT,SPECIES,London06October2023,33
1290,1846159,Lepidoptera,Momphidae,Mompha,Mompha propinquella,"Stainton, 1851",Mompha propinquella,Mompha propinquella,99,ACCEPTED,EXACT,SPECIES,London06October2023,38
1291,1846236,Lepidoptera,Momphidae,Mompha,Mompha raschkiella,"Zeller, 1839",Mompha raschkiella,Mompha raschkiella,99,ACCEPTED,EXACT,SPECIES,London06October2023,403
1292,1846111,Lepidoptera,Momphidae,Mompha,Mompha sturnipennella,"Treitschke, 1833",Mompha sturnipennella,Mompha subbistrigella,96,SYNONYM,FUZZY,SPECIES,London06October2023,622
1293,1846166,Lepidoptera,Momphidae,Mompha,Mompha terminella,"Humphreys & Westwood, 1845",Mompha terminella,Mompha terminella,99,ACCEPTED,EXACT,SPECIES,London06October2023,61
1294,6097279,Lepidoptera,Nepticulidae,Bohemannia,Bohemannia auriciliella,"Joannis, 1908",Bohemannia auriciliella,Bohemannia auriciliella,98,ACCEPTED,EXACT,SPECIES,London06October2023,1
1295,6097278,Lepidoptera,Nepticulidae,Bohemannia,Bohemannia pulverosella,"Stainton, 1849",Bohemannia pulverosella,Bohemannia pulverosella,98,ACCEPTED,EXACT,SPECIES,London06October2023,40
1296,5102596,Lepidoptera,Nepticulidae,Bohemannia,Bohemannia quadrimaculella,"Boheman, 1853",Bohemannia quadrimaculella,Bohemannia quadrimaculella,98,ACCEPTED,EXACT,SPECIES,London06October2023,10
1297,1735861,Lepidoptera,Nepticulidae,Ectoedemia,Ectoedemia agrimoniae,"Frey, 1858",Ectoedemia agrimoniae,Ectoedemia agrimoniae,98,ACCEPTED,EXACT,SPECIES,London06October2023,8
1298,1735844,Lepidoptera,Nepticulidae,Ectoedemia,Ectoedemia albifasciella,"Heinemann, 1871",Ectoedemia albifasciella,Ectoedemia albifasciella,98,ACCEPTED,EXACT,SPECIES,London06October2023,84
1299,1735847,Lepidoptera,Nepticulidae,Ectoedemia,Ectoedemia angulifasciella,"Stainton, 1849",Ectoedemia angulifasciella,Ectoedemia angulifasciella,98,ACCEPTED,EXACT,SPECIES,London06October2023,44
1300,1735823,Lepidoptera,Nepticulidae,Ectoedemia,Ectoedemia arcuatella,"Herrich-Schäffer, 1855",Ectoedemia arcuatella,Ectoedemia arcuatella,98,ACCEPTED,EXACT,SPECIES,London06October2023,8
1301,1735850,Lepidoptera,Nepticulidae,Ectoedemia,Ectoedemia argyropeza,"Zeller, 1839",Ectoedemia argyropeza,Ectoedemia argyropeza,98,ACCEPTED,EXACT,SPECIES,London06October2023,207
1302,1735839,Lepidoptera,Nepticulidae,Ectoedemia,Ectoedemia atricollis,"Stainton, 1857",Ectoedemia atricollis,Ectoedemia atricollis,98,ACCEPTED,EXACT,SPECIES,London06October2023,60
1303,4527273,Lepidoptera,Nepticulidae,Ectoedemia,Ectoedemia caradjai,,Ectoedemia caradjai,Ectoedemia caradjai,99,ACCEPTED,EXACT,SPECIES,London06October2023,0
1304,4527250,Lepidoptera,Nepticulidae,Ectoedemia,Ectoedemia erythrogenella,"Joannis, 1908",Ectoedemia erythrogenella,Ectoedemia erythrogenella,98,ACCEPTED,EXACT,SPECIES,London06October2023,0
1305,4527277,Lepidoptera,Nepticulidae,Ectoedemia,Ectoedemia hannoverella,"Glitz, 1872",Ectoedemia hannoverella,Ectoedemia hannoverella,99,ACCEPTED,EXACT,SPECIES,London06October2023,112
1306,4527227,Lepidoptera,Nepticulidae,Ectoedemia,Ectoedemia heckfordi,"van Nieukerken, Laštůvka & Laštůvka, 2010",Ectoedemia heckfordi,Ectoedemia heckfordi,99,ACCEPTED,EXACT,SPECIES,London06October2023,0
1307,4527258,Lepidoptera,Nepticulidae,Ectoedemia,Ectoedemia heringella,"Mariani, 1939",Ectoedemia heringella,Ectoedemia heringella,99,ACCEPTED,EXACT,SPECIES,London06October2023,24
1308,4527229,Lepidoptera,Nepticulidae,Ectoedemia,Ectoedemia heringi,"Toll, 1934",Ectoedemia heringi,Ectoedemia heringi,98,ACCEPTED,EXACT,SPECIES,London06October2023,1
1309,1735818,Lepidoptera,Nepticulidae,Ectoedemia,Ectoedemia intimella,"Zeller, 1848",Ectoedemia intimella,Ectoedemia intimella,98,ACCEPTED,EXACT,SPECIES,London06October2023,88
1310,4527265,Lepidoptera,Nepticulidae,Ectoedemia,Ectoedemia minimella,"Zetterstedt, 1839",Ectoedemia minimella,Ectoedemia minimella,99,ACCEPTED,EXACT,SPECIES,London06October2023,32
1311,4527235,Lepidoptera,Nepticulidae,Ectoedemia,Ectoedemia occultella,"Linnaeus, 1767",Ectoedemia occultella,Ectoedemia occultella,98,ACCEPTED,EXACT,SPECIES,London06October2023,209
1312,1735827,Lepidoptera,Nepticulidae,Ectoedemia,Ectoedemia quinquella,"Bedell, 1848",Ectoedemia quinquella,Ectoedemia quinquella,98,ACCEPTED,EXACT,SPECIES,London06October2023,27
1313,1735864,Lepidoptera,Nepticulidae,Ectoedemia,Ectoedemia rubivora,"Wocke, 1860",Ectoedemia rubivora,Ectoedemia rubivora,98,ACCEPTED,EXACT,SPECIES,London06October2023,120
1314,4527225,Lepidoptera,Nepticulidae,Ectoedemia,Ectoedemia spinosella,"Joannis, 1908",Ectoedemia spinosella,Ectoedemia spinosella,98,ACCEPTED,EXACT,SPECIES,London06October2023,10
1315,1735855,Lepidoptera,Nepticulidae,Ectoedemia,Ectoedemia subbimaculella,"Haworth, 1828",Ectoedemia subbimaculella,Ectoedemia subbimaculella,98,ACCEPTED,EXACT,SPECIES,London06October2023,86
1316,4527259,Lepidoptera,Nepticulidae,Ectoedemia,Ectoedemia turbidella,"Zeller, 1848",Ectoedemia turbidella,Ectoedemia turbidella,98,ACCEPTED,EXACT,SPECIES,London06October2023,73
1317,4526976,Lepidoptera,Nepticulidae,Enteucha,Enteucha acetosae,"Stainton, 1854",Enteucha acetosae,Enteucha acetosae,99,ACCEPTED,EXACT,SPECIES,London06October2023,5
