accepted_taxon_key,order_name,family_name,genus_name,species_name_provided,authority_name_provided,search_species_name,gbif_species_name,confidence,status,match_type,rank,source,n_imgs
10189965,Lepidoptera,Erebidae,Oeonistis,Oeonistis altica,"Linnaeus,1768",Oeonistis altica,Oeonistis altica,99,ACCEPTED,EXACT,SPECIES,London06October2023,44
10062933,Lepidoptera,Erebidae,Olepa,Olepa ricini,,Olepa ricini,Olepa ricini,99,ACCEPTED,EXACT,SPECIES,London06October2023,69
10697084,Lepidoptera,Erebidae,Oxacme,Oxacme asymmetrica,,Oxacme asymmetrica,Oxacme asymmetrica,99,ACCEPTED,EXACT,SPECIES,London06October2023,0
10826443,Lepidoptera,Erebidae,Oxacme,Oxacme cretacea,,Oxacme cretacea,Oxacme cretacea,99,ACCEPTED,EXACT,SPECIES,London06October2023,64
12208733,Lepidoptera,Erebidae,Pseudoadites,Pseudoadites frigida,,Pseudoadites frigida,Pseudoadites frigida,99,ACCEPTED,EXACT,SPECIES,London06October2023,50
1814971,Lepidoptera,Erebidae,Pseudoblabes,Pseudoblabes oophora,,Pseudoblabes oophora,Pseudoblabes oophora,99,ACCEPTED,EXACT,SPECIES,London06October2023,44
1805044,Lepidoptera,Erebidae,Schistophleps,Schistophleps bipuncta,,Schistophleps bipuncta,Schistophleps bipuncta,99,ACCEPTED,EXACT,SPECIES,London06October2023,222
-1,NotAvail,NotAvail,NotAvail,Spilarctia hypogopa,,Spilarctia hypogopa,NotAvail,100,NotAvail,NONE,NotAvail,London06October2023,0
9478424,Lepidoptera,Erebidae,Spilarctia,Spilarctia subcarnea,,Spilarctia subcarnea,Spilarctia subcarnea,99,ACCEPTED,EXACT,SPECIES,London06October2023,252
1811820,Lepidoptera,Erebidae,Spilosoma,Spilosoma cervina,"Wallengren, 1860",Spilosoma cervina,Spilosoma cervina,99,ACCEPTED,EXACT,SPECIES,London06October2023,4
1812256,Lepidoptera,Erebidae,Spilosoma,Spilosoma hypogopa,,Spilosoma hypogopa,Spilosoma hypogopa,99,ACCEPTED,EXACT,SPECIES,London06October2023,0
10864524,Lepidoptera,Erebidae,Stictane,Stictane rectilinea,,Stictane rectilinea,Stictane rectilinea,99,ACCEPTED,EXACT,SPECIES,London06October2023,21
6133292,Lepidoptera,Erebidae,Syntomoides,Syntomoides imaon,"Cramer,1780",Syntomoides imaon,Syntomoides imaon,99,ACCEPTED,EXACT,SPECIES,London06October2023,1000
12229438,Lepidoptera,Erebidae,Tigricollis,Tigrioides puncticollis,,Tigrioides puncticollis,Tigricollis puncticollis,99,SYNONYM,EXACT,SPECIES,London06October2023,28
1815317,Lepidoptera,Erebidae,Tortricosia,Tortricosia excisa,,Tortricosia excisa,Tortricosia excisa,99,ACCEPTED,EXACT,SPECIES,London06October2023,5
12171253,Lepidoptera,Erebidae,Tospitis,Tospitis aurantimaculus,,Tospitis aurantimaculus,Tospitis aurantimaculus,99,ACCEPTED,EXACT,SPECIES,London06October2023,0
-1,NotAvail,NotAvail,NotAvail,Tospitis pastelflava,,Tospitis pastelflava,NotAvail,100,NotAvail,NONE,NotAvail,London06October2023,0
12262230,Lepidoptera,Erebidae,Tospitis,Tospitis variabilis,,Tospitis variabilis,Tospitis variabilis,99,ACCEPTED,EXACT,SPECIES,London06October2023,0
11757721,Lepidoptera,Erebidae,Trichaetoides,Trichaetoides apicalis,,Trichaetoides apicalis,Trichaetoides apicalis,99,ACCEPTED,EXACT,SPECIES,London06October2023,12
11897640,Lepidoptera,Erebidae,Trichaetoides,Trichaetoides chloroleuca,,Trichaetoides chloroleuca,Trichaetoides chloroleuca,99,ACCEPTED,EXACT,SPECIES,London06October2023,5
10443413,Lepidoptera,Erebidae,Trischalis,Trischalis stomata,,Trischalis stomata,Trischalis stomata,99,ACCEPTED,EXACT,SPECIES,London06October2023,19
1803148,Lepidoptera,Erebidae,Utetheisa,Utetheisa lotrix,"Cramer, 1779",Utetheisa lotrix,Utetheisa lotrix,99,ACCEPTED,EXACT,SPECIES,London06October2023,358
1803163,Lepidoptera,Erebidae,Utetheisa,Utetheisa pulchella,,Utetheisa pulchella,Utetheisa pulchella,99,ACCEPTED,EXACT,SPECIES,London06October2023,1000
1803197,Lepidoptera,Erebidae,Utetheisa,Utetheisa pulchelloides,,Utetheisa pulchelloides,Utetheisa pulchelloides,99,ACCEPTED,EXACT,SPECIES,London06October2023,1000
12199057,Lepidoptera,Erebidae,Veslema,Veslema flavifrons,"Bucsek,2012",Veslema flavifrons,Veslema flavifrons,99,ACCEPTED,EXACT,SPECIES,London06October2023,0
1762600,Lepidoptera,Erebidae,Acygnatha,Acygnatha atrapex,,Acygnatha atrapex,Acygnatha atrapex,99,ACCEPTED,EXACT,SPECIES,London06October2023,2
1762597,Lepidoptera,Erebidae,Acygnatha,Acygnatha terminalis,,Acygnatha terminalis,Acygnatha terminalis,99,ACCEPTED,EXACT,SPECIES,London06October2023,4
1779270,Lepidoptera,Noctuidae,Araeopteron,Araeopteron rufescens,"Hampson, 1910",Araeopteron rufescens,Araeopteron rufescens,99,ACCEPTED,EXACT,SPECIES,London06October2023,6
1766261,Lepidoptera,Erebidae,Aroana,Aroana rubra,,Aroana rubra,Aroana rubra,99,ACCEPTED,EXACT,SPECIES,London06October2023,5
10458175,Lepidoptera,Noctuidae,Ataboruza,Ataboruza divisa,,Ataboruza divisa,Ataboruza divisa,99,ACCEPTED,EXACT,SPECIES,London06October2023,230
1767260,Lepidoptera,Noctuidae,Autoba,Autoba silicula,"Swinhoe, 1897",Autoba silicula,Autoba silicula,99,ACCEPTED,EXACT,SPECIES,London06October2023,0
1775148,Lepidoptera,Erebidae,Caduca,Caduca albopunctata,,Caduca albopunctata,Caduca albopunctata,99,ACCEPTED,EXACT,SPECIES,London06October2023,28
1782273,Lepidoptera,Noctuidae,Cerynea,Cerynea punctilinealis,"Walker, 1866",Cerynea punctilinealis,Cerynea punctilinealis,99,ACCEPTED,EXACT,SPECIES,London06October2023,105
1782279,Lepidoptera,Noctuidae,Cerynea,Cerynea ustula,,Cerynea ustula,Cerynea ustula,99,ACCEPTED,EXACT,SPECIES,London06October2023,90
1762298,Lepidoptera,Erebidae,Condate,Condate hypenoides,,Condate hypenoides,Condate hypenoides,99,ACCEPTED,EXACT,SPECIES,London06October2023,51
1762299,Lepidoptera,Erebidae,Condate,Condate orsilla,,Condate orsilla,Condate orsilla,99,ACCEPTED,EXACT,SPECIES,London06October2023,3
11764205,Lepidoptera,Erebidae,Corgatha,Corgatha albicinctalis,,Corgatha albicinctalis,Corgatha albicinctalis,99,ACCEPTED,EXACT,SPECIES,London06October2023,0
11544845,Lepidoptera,Erebidae,Corgatha,Corgatha atrimargo,,Corgatha atrimargo,Corgatha atrimargo,99,ACCEPTED,EXACT,SPECIES,London06October2023,11
1790888,Lepidoptera,Erebidae,Corgatha,Corgatha dictaria,,Corgatha dictaria,Corgatha dictaria,99,ACCEPTED,EXACT,SPECIES,London06October2023,53
1790860,Lepidoptera,Erebidae,Corgatha,Corgatha minuta,,Corgatha minuta,Corgatha minuta,99,ACCEPTED,EXACT,SPECIES,London06October2023,30
1790895,Lepidoptera,Erebidae,Corgatha,Corgatha nigripalpis,,Corgatha nigripalpis,Corgatha nigripalpis,99,ACCEPTED,EXACT,SPECIES,London06October2023,3
11927123,Lepidoptera,Erebidae,Corgatha,Corgatha pseudominor,,Corgatha pseudominor,Corgatha pseudominor,99,ACCEPTED,EXACT,SPECIES,London06October2023,8
1790891,Lepidoptera,Erebidae,Corgatha,Corgatha rubecula,,Corgatha rubecula,Corgatha rubecula,99,ACCEPTED,EXACT,SPECIES,London06October2023,0
10766319,Lepidoptera,Erebidae,Corgatha,Corgatha trichogyia,,Corgatha trichogyia,Corgatha trichogyia,99,ACCEPTED,EXACT,SPECIES,London06October2023,65
11441898,Lepidoptera,Erebidae,Corgatha,Corgatha viridicinctalis,,Corgatha viridicinctalis,Corgatha viridicinctalis,99,ACCEPTED,EXACT,SPECIES,London06October2023,2
9991985,Lepidoptera,Erebidae,Diomea,Diomea diffusifascia,,Diomea diffusifascia,Diomea diffusifascia,99,ACCEPTED,EXACT,SPECIES,London06October2023,2
11740538,Lepidoptera,Erebidae,Diomea,Diomea hirdi,,Diomea hirdi,Diomea hirdi,99,ACCEPTED,EXACT,SPECIES,London06October2023,0
10743044,Lepidoptera,Erebidae,Diomea,Diomea lignicolora,,Diomea lignicolora,Diomea lignicolora,99,ACCEPTED,EXACT,SPECIES,London06October2023,12
1799422,Lepidoptera,Erebidae,Dunira,Dunira obliquilinea,,Dunira obliquilinea,Dunira obliquilinea,99,ACCEPTED,EXACT,SPECIES,London06October2023,1
10933525,Lepidoptera,Noctuidae,Enispa,Enispa elataria,,Enispa elataria,Enispa elataria,99,ACCEPTED,EXACT,SPECIES,London06October2023,180
11615549,Lepidoptera,Noctuidae,Eublemma,Eublemma abrupta,,Eublemma abrupta,Eublemma abrupta,99,ACCEPTED,EXACT,SPECIES,London06October2023,210
6115822,Lepidoptera,Noctuidae,Eublemma,Eublemma accedens,,Eublemma accedens,Eublemma accedens,99,ACCEPTED,EXACT,SPECIES,London06October2023,354
1797828,Lepidoptera,Noctuidae,Eublemma,Eublemma albostriata,"Wileman & West, 1929",Eublemma albostriata,Eublemma albostriata,99,ACCEPTED,EXACT,SPECIES,London06October2023,14
11533443,Lepidoptera,Noctuidae,Eublemma,Eublemma carneola,,Eublemma carneola,Eublemma carneola,99,ACCEPTED,EXACT,SPECIES,London06October2023,0
4532266,Lepidoptera,Noctuidae,Eublemma,Eublemma cochylioides,"Guenée, 1852",Eublemma cochylioides,Eublemma cochylioides,99,ACCEPTED,EXACT,SPECIES,London06October2023,443
10461724,Lepidoptera,Noctuidae,Eublemma,Eublemma crassiuscula,"Walker, 1864",Eublemma crassiuscula,Eublemma crassiuscula,99,ACCEPTED,EXACT,SPECIES,London06October2023,34
10052670,Lepidoptera,Noctuidae,Eublemma,Eublemma ignefusa,"Hampson,1910",Eublemma ignefusa,Eublemma ignefusa,99,ACCEPTED,EXACT,SPECIES,London06October2023,12
-1,NotAvail,NotAvail,NotAvail,Eublemma latericolor,,Eublemma latericolor,NotAvail,100,NotAvail,NONE,NotAvail,London06October2023,0
10599712,Lepidoptera,Noctuidae,Eublemma,Eublemma quadripunctata,,Eublemma quadripunctata,Eublemma quadripunctata,99,ACCEPTED,EXACT,SPECIES,London06October2023,4
11847344,Lepidoptera,Noctuidae,Eublemma,Eublemma semirufa,,Eublemma semirufa,Eublemma semirufa,99,ACCEPTED,EXACT,SPECIES,London06October2023,15
10613408,Lepidoptera,Noctuidae,Eublemma,Eublemma versicolor,,Eublemma versicolor,Eublemma versicolor,99,ACCEPTED,EXACT,SPECIES,London06October2023,64
1760945,Lepidoptera,Noctuidae,Eugnathia,Eugnathia diagonalis,"Hampson,1910",Eugnathia diagonalis,Eugnathia diagonalis,99,ACCEPTED,EXACT,SPECIES,London06October2023,11
11852325,Lepidoptera,Noctuidae,Eugnathia,Eugnathia xenia,,Eugnathia xenia,Eugnathia xenia,99,ACCEPTED,EXACT,SPECIES,London06October2023,0
5110540,Lepidoptera,Erebidae,Gesonia,Gesonia fallax,,Gesonia fallax,Gesonia fallax,99,ACCEPTED,EXACT,SPECIES,London06October2023,7
5110546,Lepidoptera,Erebidae,Gesonia,Gesonia obeditalis,"Walker,1859",Gesonia obeditalis,Gesonia obeditalis,99,ACCEPTED,EXACT,SPECIES,London06October2023,629
1798335,Lepidoptera,Erebidae,Homodes,Homodes bracteigutta,"Walker, 1862",Homodes bracteigutta,Homodes bracteigutta,99,ACCEPTED,EXACT,SPECIES,London06October2023,88
1798331,Lepidoptera,Erebidae,Homodes,Homodes crocea,,Homodes crocea,Homodes crocea,99,ACCEPTED,EXACT,SPECIES,London06October2023,50
1798329,Lepidoptera,Erebidae,Homodes,Homodes vivida,,Homodes vivida,Homodes vivida,98,ACCEPTED,EXACT,SPECIES,London06October2023,55
1792532,Lepidoptera,Erebidae,Hypenagonia,Hypenagonia longipalpis,,Hypenagonia longipalpis,Hypenagonia longipalpis,99,ACCEPTED,EXACT,SPECIES,London06October2023,1
10177907,Lepidoptera,Noctuidae,Hyposada,Hyposada postalbata,"Holloway, 2009",Hyposada postalbata,Hyposada postalbata,99,ACCEPTED,EXACT,SPECIES,London06October2023,8
1789526,Lepidoptera,Noctuidae,Hyposada,Hyposada ruptifascia,,Hyposada ruptifascia,Hyposada ruptifascia,99,ACCEPTED,EXACT,SPECIES,London06October2023,12
11512305,Lepidoptera,Noctuidae,Hyposada,Hyposada serendipitatis,,Hyposada serendipitatis,Hyposada serendipitatis,99,ACCEPTED,EXACT,SPECIES,London06October2023,0
10820762,Lepidoptera,Erebidae,Laspeyria,Laspeyria ruficeps,,Laspeyria ruficeps,Laspeyria ruficeps,99,ACCEPTED,EXACT,SPECIES,London06October2023,256
1785832,Lepidoptera,Erebidae,Lopharthrum,Lopharthrum comprimens,"Walker,1858",Lopharthrum comprimens,Lopharthrum comprimens,99,ACCEPTED,EXACT,SPECIES,London06October2023,325
1759894,Lepidoptera,Noctuidae,Lophoruza,Lophoruza vacillatrix,,Lophoruza vacillatrix,Lophoruza vacillatrix,99,ACCEPTED,EXACT,SPECIES,London06October2023,2
1788856,Lepidoptera,Noctuidae,Metaemene,Metaemene atrigutta,"Walker,1862",Metaemene atrigutta,Metaemene atrigutta,98,ACCEPTED,EXACT,SPECIES,London06October2023,599
1760970,Lepidoptera,Erebidae,Nechesia,Nechesia albotentata,,Nechesia albotentata,Nechesia albotentata,99,ACCEPTED,EXACT,SPECIES,London06October2023,26
1763782,Lepidoptera,Erebidae,Olulis,Olulis puncticinctalis,,Olulis puncticinctalis,Olulis puncticinctalis,99,ACCEPTED,EXACT,SPECIES,London06October2023,88
11634700,Lepidoptera,Noctuidae,Oruza,Oruza crocodetoides,,Oruza crocodetoides,Oruza crocodetoides,99,ACCEPTED,EXACT,SPECIES,London06October2023,1
1789604,Lepidoptera,Erebidae,Prolophota,Prolophota trigonifera,,Prolophota trigonifera,Prolophota trigonifera,99,ACCEPTED,EXACT,SPECIES,London06October2023,63
11097510,Lepidoptera,Erebidae,Rhesala,Rhesala imparata,"Walker,1858",Rhesala imparata,Rhesala imparata,99,ACCEPTED,EXACT,SPECIES,London06October2023,162
-1,NotAvail,NotAvail,NotAvail,Rhesala nigricans,,Rhesala nigricans,NotAvail,100,NotAvail,NONE,NotAvail,London06October2023,0
-1,NotAvail,NotAvail,NotAvail,Saroba antecedens,,Saroba antecedens,NotAvail,100,NotAvail,NONE,NotAvail,London06October2023,0
10152313,Lepidoptera,Erebidae,Saroba,Saroba flavipicta,,Saroba flavipicta,Saroba flavipicta,99,ACCEPTED,EXACT,SPECIES,London06October2023,0
1782128,Lepidoptera,Erebidae,Saroba,Saroba maculicosta,,Saroba maculicosta,Saroba maculicosta,99,ACCEPTED,EXACT,SPECIES,London06October2023,13
1782122,Lepidoptera,Erebidae,Saroba,Saroba pansa,"Swinhoe,1902",Saroba pansa,Saroba pansa,99,ACCEPTED,EXACT,SPECIES,London06October2023,1
1765863,Lepidoptera,Erebidae,Sarobides,Sarobides inconclusa,,Sarobides inconclusa,Sarobides inconclusa,99,ACCEPTED,EXACT,SPECIES,London06October2023,84
1769401,Lepidoptera,Erebidae,Tamba,Tamba basiscripta,"Walker,1864",Tamba basiscripta,Tamba basiscripta,99,ACCEPTED,EXACT,SPECIES,London06October2023,1
10848620,Lepidoptera,Erebidae,Tamba,Tamba cautiperas,,Tamba cautiperas,Tamba cautiperas,99,ACCEPTED,EXACT,SPECIES,London06October2023,24
1769444,Lepidoptera,Erebidae,Tamba,Tamba coeruleobasis,,Tamba coeruleobasis,Tamba coeruleobasis,99,ACCEPTED,EXACT,SPECIES,London06October2023,3
1769437,Lepidoptera,Erebidae,Tamba,Tamba delicata,,Tamba delicata,Tamba delicata,99,ACCEPTED,EXACT,SPECIES,London06October2023,23
1769426,Lepidoptera,Erebidae,Tamba,Tamba diaphora,,Tamba diaphora,Tamba diaphora,99,ACCEPTED,EXACT,SPECIES,London06October2023,1
1769430,Lepidoptera,Erebidae,Tamba,Tamba euryodia,,Tamba euryodia,Tamba euryodia,99,ACCEPTED,EXACT,SPECIES,London06October2023,4
1769427,Lepidoptera,Erebidae,Tamba,Tamba lahera,,Tamba lahera,Tamba lahera,99,ACCEPTED,EXACT,SPECIES,London06October2023,6
1769423,Lepidoptera,Erebidae,Tamba,Tamba mnionomera,"Hampson, 1926",Tamba mnionomera,Tamba mnionomera,99,ACCEPTED,EXACT,SPECIES,London06October2023,18
1769461,Lepidoptera,Erebidae,Tamba,Tamba nigrilinea,,Tamba nigrilinea,Tamba nigrilinea,99,ACCEPTED,EXACT,SPECIES,London06October2023,3
1769462,Lepidoptera,Erebidae,Tamba,Tamba sidonalis,,Tamba sidonalis,Tamba sidonalis,99,ACCEPTED,EXACT,SPECIES,London06October2023,0
1769450,Lepidoptera,Erebidae,Tamba,Tamba sobana,,Tamba sobana,Tamba sobana,99,ACCEPTED,EXACT,SPECIES,London06October2023,1
5110619,Lepidoptera,Erebidae,Tipasa,Tipasa nebulosella,,Tipasa nebulosella,Tipasa nebulosella,99,ACCEPTED,EXACT,SPECIES,London06October2023,0
1775272,Lepidoptera,Erebidae,Tiruvaca,Tiruvaca hollowayi,"Kobes,1988",Tiruvaca hollowayi,Tiruvaca hollowayi,99,ACCEPTED,EXACT,SPECIES,London06October2023,0
1775274,Lepidoptera,Erebidae,Tiruvaca,Tiruvaca subcostalis,,Tiruvaca subcostalis,Tiruvaca subcostalis,99,ACCEPTED,EXACT,SPECIES,London06October2023,17
1774224,Lepidoptera,Erebidae,Tropidtamba,Tropidtamba lepraota,"Hampson,1898",Tropidtamba lepraota,Tropidtamba lepraota,99,ACCEPTED,EXACT,SPECIES,London06October2023,16
1791000,Lepidoptera,Erebidae,Zurobata,Zurobata intractata,,Zurobata intractata,Zurobata intractata,99,ACCEPTED,EXACT,SPECIES,London06October2023,6
1791010,Lepidoptera,Erebidae,Zurobata,Zurobata vacillans,"Walker, 1864",Zurobata vacillans,Zurobata vacillans,99,ACCEPTED,EXACT,SPECIES,London06October2023,224
5110190,Lepidoptera,Erebidae,Cyclodes,Cyclodes omma,"van der Hoeven, 1840",Cyclodes omma,Cyclodes omma,98,ACCEPTED,EXACT,SPECIES,London06October2023,149
10272611,Lepidoptera,Erebidae,Eudocima,Eudocima (Rhytia) discrepans,"Walker, 1858",Eudocima (Rhytia) discrepans,Eudocima discrepans,99,ACCEPTED,EXACT,SPECIES,London06October2023,41
10272611,Lepidoptera,Erebidae,Eudocima,Eudocima discrepans,,Eudocima discrepans,Eudocima discrepans,99,ACCEPTED,EXACT,SPECIES,London06October2023,41
1786598,Lepidoptera,Erebidae,Eudocima,Eudocima dividens,,Eudocima dividens,Eudocima dividens,99,ACCEPTED,EXACT,SPECIES,London06October2023,35
6132915,Lepidoptera,Erebidae,Eudocima,Eudocima homaena,,Eudocima homaena,Eudocima homaena,99,ACCEPTED,EXACT,SPECIES,London06October2023,343
11513188,Lepidoptera,Erebidae,Eudocima,Eudocima hypermnestra,,Eudocima hypermnestra,Eudocima hypermnestra,99,ACCEPTED,EXACT,SPECIES,London06October2023,191
4687389,Lepidoptera,Erebidae,Eudocima,Eudocima materna,,Eudocima materna,Eudocima materna,99,ACCEPTED,EXACT,SPECIES,London06October2023,810
5884188,Lepidoptera,Erebidae,Eudocima,Eudocima phalonia,"Linnaeus,1763",Eudocima phalonia,Eudocima phalonia,99,ACCEPTED,EXACT,SPECIES,London06October2023,1000
1786597,Lepidoptera,Erebidae,Eudocima,Eudocima salaminia,,Eudocima salaminia,Eudocima salaminia,99,ACCEPTED,EXACT,SPECIES,London06October2023,459
11809570,Lepidoptera,Erebidae,Eudocima,Eudocima smaragdipicta,,Eudocima smaragdipicta,Eudocima smaragdipicta,99,ACCEPTED,EXACT,SPECIES,London06October2023,12
1761541,Lepidoptera,Erebidae,Goniocraspedon,Goniocraspedon mistura,,Goniocraspedon mistura,Goniocraspedon mistura,99,ACCEPTED,EXACT,SPECIES,London06October2023,31
1791715,Lepidoptera,Erebidae,Oraesia,Oraesia emarginata,,Oraesia emarginata,Oraesia emarginata,99,ACCEPTED,EXACT,SPECIES,London06October2023,101
1767883,Lepidoptera,Erebidae,Rhesala,Rhesala moestalis,"Walker, 1866",Rhesala moestalis,Rhesala moestalis,99,ACCEPTED,EXACT,SPECIES,London06October2023,70
11646907,Lepidoptera,Geometridae,Sundagrapha,Sundagrapha tenebrosa,"Swinhoe,1902",Sundagrapha tenebrosa,Sundagrapha tenebrosa,99,ACCEPTED,EXACT,SPECIES,London06October2023,1
5113950,Lepidoptera,Erebidae,Achaea,Achaea janata,"Linnaeus,1758",Achaea janata,Achaea janata,99,ACCEPTED,EXACT,SPECIES,London06October2023,1000
5884247,Lepidoptera,Erebidae,Achaea,Achaea serva,"Fabricius,1775",Achaea serva,Achaea serva,98,ACCEPTED,EXACT,SPECIES,London06October2023,257
5113853,Lepidoptera,Noctuidae,Aedia,Aedia leucomelas,"Linnaeus, 1758",Aedia leucomelas,Aedia leucomelas,99,ACCEPTED,EXACT,SPECIES,London06October2023,1000
1777855,Lepidoptera,Erebidae,Anereuthina,Anereuthina renosa,,Anereuthina renosa,Anereuthina renosa,99,ACCEPTED,EXACT,SPECIES,London06October2023,7
5110769,Lepidoptera,Erebidae,Anisoneura,Anisoneura aluco,,Anisoneura aluco,Anisoneura aluco,99,ACCEPTED,EXACT,SPECIES,London06October2023,72
5110765,Lepidoptera,Erebidae,Anisoneura,Anisoneura salebrosa,"Guenée, 1852",Anisoneura salebrosa,Anisoneura salebrosa,99,ACCEPTED,EXACT,SPECIES,London06October2023,162
1763795,Lepidoptera,Erebidae,Armana,Armana nigraericta,,Armana nigraericta,Armana nigraericta,99,ACCEPTED,EXACT,SPECIES,London06October2023,4
10503495,Lepidoptera,Erebidae,Arsacia,Arsacia rectalis,,Arsacia rectalis,Arsacia rectalis,99,ACCEPTED,EXACT,SPECIES,London06October2023,64
5110232,Lepidoptera,Erebidae,Artena,Artena dotata,,Artena dotata,Artena dotata,99,ACCEPTED,EXACT,SPECIES,London06October2023,434
11725548,Lepidoptera,Erebidae,Avatha,Avatha bubo,"Geyer, 1832",Avatha bubo,Avatha bubo,99,ACCEPTED,EXACT,SPECIES,London06October2023,28
1764867,Lepidoptera,Erebidae,Avatha,Avatha complens,,Avatha complens,Avatha complens,99,ACCEPTED,EXACT,SPECIES,London06October2023,5
11625192,Lepidoptera,Erebidae,Avatha,Avatha rufiscripta,,Avatha rufiscripta,Avatha rufiscripta,99,ACCEPTED,EXACT,SPECIES,London06October2023,3
10133583,Lepidoptera,Erebidae,Avatha,Avatha tepescens,,Avatha tepescens,Avatha tepescens,99,ACCEPTED,EXACT,SPECIES,London06October2023,4
1789182,Lepidoptera,Erebidae,Bamra,Bamra albicola,"Walker,1858",Bamra albicola,Bamra albicola,99,ACCEPTED,EXACT,SPECIES,London06October2023,5
1789171,Lepidoptera,Erebidae,Bamra,Bamra mundata,,Bamra mundata,Bamra mundata,99,ACCEPTED,EXACT,SPECIES,London06October2023,11
10982648,Lepidoptera,Erebidae,Bastilla,Bastilla arcuata,,Bastilla arcuata,Bastilla arcuata,99,ACCEPTED,EXACT,SPECIES,London06October2023,174
10400868,Lepidoptera,Erebidae,Bastilla,Bastilla crameri,,Bastilla crameri,Bastilla crameri,99,ACCEPTED,EXACT,SPECIES,London06October2023,96
9508913,Lepidoptera,Erebidae,Bastilla,Bastilla fulvotaenia,,Bastilla fulvotaenia,Bastilla fulvotaenia,99,ACCEPTED,EXACT,SPECIES,London06October2023,234
8874633,Lepidoptera,Erebidae,Bastilla,Bastilla joviana,,Bastilla joviana,Bastilla joviana,98,ACCEPTED,EXACT,SPECIES,London06October2023,209
1791856,Lepidoptera,Erebidae,Brontypena,Brontypena ochrocuprea,"Pagenstecher,1894",Brontypena ochrocuprea,Brontypena ochrocuprea,99,ACCEPTED,EXACT,SPECIES,London06October2023,3
9372988,Lepidoptera,Erebidae,Buzara,Buzara onelia,"Guenée, 1852",Buzara onelia,Buzara onelia,99,ACCEPTED,EXACT,SPECIES,London06October2023,104
1768461,Lepidoptera,Erebidae,Chalciope,Chalciope mygdon,"Cramer,1777",Chalciope mygdon,Chalciope mygdon,99,ACCEPTED,EXACT,SPECIES,London06October2023,594
1769937,Lepidoptera,Erebidae,Corcobara,Corcobara angulipennis,"Moore,1894",Corcobara angulipennis,Corcobara angulipennis,99,ACCEPTED,EXACT,SPECIES,London06October2023,2
1759783,Lepidoptera,Erebidae,Daddala,Daddala quadrisignata,,Daddala quadrisignata,Daddala quadrisignata,99,ACCEPTED,EXACT,SPECIES,London06October2023,6
1761360,Lepidoptera,Erebidae,Delgamma,Delgamma pangonia,,Delgamma pangonia,Delgamma pangonia,99,ACCEPTED,EXACT,SPECIES,London06October2023,43
1760133,Lepidoptera,Erebidae,Dordura,Dordura aliena,,Dordura aliena,Dordura aliena,99,ACCEPTED,EXACT,SPECIES,London06October2023,4
1798488,Lepidoptera,Erebidae,Dysgonia,Dysgonia stuposa,,Dysgonia stuposa,Dysgonia stuposa,99,ACCEPTED,EXACT,SPECIES,London06October2023,201
1764043,Lepidoptera,Erebidae,Ercheia,Ercheia cyllaria,,Ercheia cyllaria,Ercheia cyllaria,99,ACCEPTED,EXACT,SPECIES,London06October2023,514
11421311,Lepidoptera,Erebidae,Ercheia,Ercheia pulchrivenula,"Gaede,1938",Ercheia pulchrivenula,Ercheia pulchrivenula,99,ACCEPTED,EXACT,SPECIES,London06October2023,10
3257809,Lepidoptera,Erebidae,Erebus,Erebus caprimulgus,"Fabricius, 1781",Erebus caprimulgus,Erebus caprimulgus,99,ACCEPTED,EXACT,SPECIES,London06October2023,187
1766570,Lepidoptera,Erebidae,Erebus,Erebus ephesperis,"Hűbner,1827",Erebus ephesperis,Erebus ephesperis,99,ACCEPTED,EXACT,SPECIES,London06October2023,976
1766618,Lepidoptera,Erebidae,Erebus,Erebus hieroglyphica,,Erebus hieroglyphica,Erebus hieroglyphica,99,ACCEPTED,EXACT,SPECIES,London06October2023,394
6116699,Lepidoptera,Erebidae,Erebus,Erebus macrops,,Erebus macrops,Erebus macrops,99,ACCEPTED,EXACT,SPECIES,London06October2023,429
1763960,Lepidoptera,Erebidae,Ericeia,Ericeia eriophora,,Ericeia eriophora,Ericeia eriophora,99,ACCEPTED,EXACT,SPECIES,London06October2023,22
1763953,Lepidoptera,Erebidae,Ericeia,Ericeia fraterna,,Ericeia fraterna,Ericeia fraterna,99,ACCEPTED,EXACT,SPECIES,London06October2023,8
1763976,Lepidoptera,Erebidae,Ericeia,Ericeia inangulata,,Ericeia inangulata,Ericeia inangulata,99,ACCEPTED,EXACT,SPECIES,London06October2023,84
1763994,Lepidoptera,Erebidae,Ericeia,Ericeia sobria,,Ericeia sobria,Ericeia sobria,99,ACCEPTED,EXACT,SPECIES,London06October2023,76
1789225,Lepidoptera,Erebidae,Erygia,Erygia apicalis,,Erygia apicalis,Erygia apicalis,98,ACCEPTED,EXACT,SPECIES,London06October2023,170
9969058,Lepidoptera,Erebidae,Erygia,Erygia spissa,"Guenée, 1852",Erygia spissa,Erygia spissa,99,ACCEPTED,EXACT,SPECIES,London06October2023,18
1774020,Lepidoptera,Erebidae,Falana,Falana sordida,,Falana sordida,Falana sordida,99,ACCEPTED,EXACT,SPECIES,London06October2023,32
1787009,Lepidoptera,Erebidae,Grammodes,Grammodes geometrica,"Fabricius, 1775",Grammodes geometrica,Grammodes geometrica,99,ACCEPTED,EXACT,SPECIES,London06October2023,153
